virus,model,loghi,postvax,proxy,loghr,se,loghr_low,loghr_high,prot,prot_low,prot_high,se_wrong,loghr_low_wrong,loghr_high_wrong,prot_low_wrong,prot_high_wrong
B Vic,sophia,0.1914,-1.4180379124341003,0,0.5426759249030917,0.18563318605231416,0.17884156590513295,0.9065102839010504,-0.7206049169621718,-1.475668062650933,-0.19583126871392142,0.24361742297308303,0.06519454986938827,1.0201572999367952,-1.7736310216361426,-0.06736666023011151
B Vic,sophia,0.2001,-1.4093379124341003,0,0.5393464789797787,0.1844942822864177,0.17774433034483406,0.9009486276147234,-0.7148857819942118,-1.461937465630955,-0.19451987970466633,0.24361742297308303,0.061865103946075306,1.016827854013482,-1.764411723232611,-0.06381883008620237
B Vic,sophia,0.20879999999999999,-1.4006379124341004,0,0.5360170330564659,0.18335537852052128,0.17664709478453522,0.8953869713283965,-0.7091856569131003,-1.4482830215077929,-0.1932099288089466,0.24361742297308303,0.05853565802276245,1.0134984080901692,-1.7552230689422985,-0.06028279260848679
B Vic,sophia,0.21749999999999997,-1.3919379124341003,0,0.5326875871331529,0.18221647475462482,0.17554985922423633,0.8898253150420694,-0.7035044785316937,-1.4347043079208093,-0.19190141444967823,0.24361742297308303,0.05520621209944948,1.0101689621668564,-1.7460649569069466,-0.05675850859920972
B Vic,sophia,0.22619999999999998,-1.3832379124341003,0,0.5293581412098399,0.1810775709887284,0.17445262366393738,0.8842636587557424,-0.6978421838728781,-1.4212009048518741,-0.1905943350515069,0.24361742297308303,0.05187676617613651,1.0068395162435433,-1.7369372856068641,-0.05324593899090635
B Vic,sophia,0.2349,-1.3745379124341004,0,0.5260286952865271,0.17993866722283194,0.17335538810363865,0.8787020024694154,-0.6921987101688694,-1.4077723946123673,-0.1892886890408061,0.24361742297308303,0.048547320252823656,1.0035100703202304,-1.7278399538598044,-0.0497450448459682
B Vic,sophia,0.24359999999999998,-1.3658379124341002,0,0.5226992493632141,0.1787997634569355,0.17225815254333976,0.8731403461830884,-0.686573994860517,-1.3944183618302626,-0.18798447484567382,0.24361742297308303,0.04521787432951069,1.0001806243969176,-1.7187728608198398,-0.046255787356212386
B Vic,sophia,0.25229999999999997,-1.3571379124341003,0,0.5193698034399011,0.17766085969103904,0.17116091698304087,0.8675786898967615,-0.6809679755966125,-1.381138393437277,-0.18668169089593345,0.24361742297308303,0.04188842840619772,0.9968511784736045,-1.709735905976244,-0.042778127842450164
B Vic,sophia,0.261,-1.3484379124341004,0,0.5160403575165883,0.1765219559251426,0.17006368142274203,0.8620170336104345,-0.6753805902331971,-1.3679320786560956,-0.18538033562312894,0.24361742297308303,0.03855898248288486,0.9935217325502916,-1.700728989152383,-0.03931202775405995
B Vic,sophia,0.2697,-1.3397379124341002,0,0.5127109115932752,0.17538305215924613,0.16896644586244308,0.8564553773241073,-0.669811776832872,-1.354799008987663,-0.18408040746052512,0.24361742297308303,0.035229536559571784,0.9901922866269786,-1.6917520105045973,-0.03585744866855789
B Vic,sophia,0.2784,-1.3310379124341003,0,0.5093814656699623,0.1742441483933497,0.1678692103021443,0.8508937210377804,-0.6642614736641141,-1.3417387781985517,-0.18278190484310497,0.24361742297308303,0.031900090636258926,0.9868628407036657,-1.682804870521101,-0.03241435229117373
B Vic,sophia,0.28709999999999997,-1.3223379124341004,0,0.5060520197466495,0.17310524462745325,0.16677197474184552,0.8453320647514535,-0.6587296192005889,-1.328750982308391,-0.18148482620756723,0.24361742297308303,0.02857064471294607,0.9835333947803528,-1.6738874700208748,-0.02898270045442497
B Vic,sophia,0.29579999999999995,-1.3136379124341002,0,0.5027225738233364,0.1719663408615568,0.16567473918154652,0.8397704084651263,-0.6532161521204702,-1.315835219577374,-0.1801891699923246,0.24361742297308303,0.02524119878963299,0.9802039488570398,-1.6649997101525686,-0.02556245511769495
B Vic,sophia,0.3045,-1.3049379124341003,0,0.49939312790002355,0.17082743709566034,0.16457750362124773,0.8342087521787993,-0.6477210113057612,-1.3029910904938324,-0.17889493463750394,0.24361742297308303,0.021911752866320133,0.9768745029337269,-1.6561414923934068,-0.02215357836681031
B Vic,sophia,0.3132,-1.2962379124341004,0,0.49606368197671064,0.1696885333297639,0.16348026806094884,0.8286470958924724,-0.6422441358416142,-1.290218197761876,-0.1776021185849408,0.24361742297308303,0.01858230694300722,0.973545057010414,-1.647312718548092,-0.01875603241362067
B Vic,sophia,0.32189999999999996,-1.2875379124341002,0,0.49273423605339767,0.16854962956386746,0.16238303250065,0.8230854396061453,-0.6367854650156577,-1.2775161462891038,-0.17631072027818084,0.24361742297308303,0.015252861019694253,0.9702156110871011,-1.6385132907477202,-0.015369779595580724
B Vic,sophia,0.3306,-1.2788379124341003,0,0.48940479013008475,0.167410725797971,0.16128579694035117,0.8175237833198183,-0.6313449383173226,-1.2648845431743858,-0.17502073816247599,0.24361742297308303,0.01192341509638134,0.9668861651637881,-1.629743111448695,-0.011994782375331248
B Vic,sophia,0.3393,-1.2701379124341003,0,0.48607534420677184,0.16627182203207458,0.16018856138005227,0.8119621270334914,-0.6259224954371714,-1.252322997695706,-0.17373217068478275,0.24361742297308303,0.008593969173068428,0.9635567192404753,-1.6210020834316468,-0.008631003340284549
B Vic,sophia,0.348,-1.2614379124341002,0,0.4827458982834588,0.1651329182661781,0.15909132581975338,0.8064004707471643,-0.6205180762662292,-1.2398311212980784,-0.17244501629376185,0.24361742297308303,0.005264523249755404,0.9602272733171622,-1.6122901098003526,-0.005278405202208569
B Vic,sophia,0.35669999999999996,-1.2527379124341003,0,0.4794164523601459,0.16399401450028167,0.1579940902594545,0.8008388144608374,-0.6151316208953193,-1.2274085275815287,-0.17115927343977444,0.24361742297308303,0.0019350773264424914,0.9568978273938493,-1.6036070939806653,-0.0019369507968138855
B Vic,sophia,0.36539999999999995,-1.2440379124341003,0,0.47608700643683305,0.16285511073438522,0.15689685469915576,0.7952771581745104,-0.6097630696143961,-1.2150548322891415,-0.16987494057488162,0.24361742297308303,-0.0013943685968703656,0.9535683814705365,-1.5949529397194402,0.0013933969166576299
B Vic,sophia,0.3741,-1.2353379124341002,0,0.47275756051352,0.16171620696848876,0.15579961913885682,0.7897155018881832,-0.6044123629118856,-1.2027696532951726,-0.16859201615284092,0.24361742297308303,-0.004723814520183389,0.9502389355472234,-1.5863275510834698,0.004712674855844923
B Vic,sophia,0.3828,-1.2266379124341003,0,0.4694281145902071,0.16057730320259234,0.15470238357855792,0.7841538456018563,-0.5990794414740248,-1.1905526105932336,-0.16731049862910674,0.24361742297308303,-0.008053260443496302,0.9469094896239105,-1.5777308324584212,0.008020919815675098
B Vic,sophia,0.39149999999999996,-1.2179379124341003,0,0.4660986686668942,0.15943839943669588,0.15360514801825909,0.7785921893155293,-0.5937642461842041,-1.1784033262845326,-0.1660303864608268,0.24361742297308303,-0.011382706366809214,0.9435800437005977,-1.569162688547773,0.01131816846877276
B Vic,sophia,0.4002,-1.2092379124341002,0,0.46276922274358123,0.15829949567079943,0.1525079124579602,0.7730305330292022,-0.5884667181223122,-1.1663214245661875,-0.16475167810684077,0.24361742297308303,-0.014712152290122182,0.9402505977772846,-1.5606230243717611,0.01460445736586602
B Vic,sophia,0.4089,-1.2005379124341002,0,0.4594397768202683,0.15716059190490297,0.1514106768976614,0.7674688767428752,-0.5831867985640831,-1.1543065317196026,-0.16347437202767834,0.24361742297308303,-0.018041598213435095,0.9369211518539717,-1.552111745266327,0.017879822936191392
B Vic,sophia,0.41759999999999997,-1.1918379124341003,0,0.4561103308969554,0.15602168813900655,0.15031344133736252,0.7619072204565482,-0.5779244289804448,-1.1423582760989057,-0.1621984666855576,0.24361742297308303,-0.021371044136748008,0.9335917059306589,-1.5436287568820655,0.021144301487898365
B Vic,sophia,0.42629999999999996,-1.1831379124341004,0,0.4527808849736425,0.1548827843731101,0.14921620577706368,0.7563455641702213,-0.5726795510368707,-1.1304762881194548,-0.16092396054438307,0.24361742297308303,-0.02470049006006092,0.9302622600073459,-1.5351739651831804,0.024397929208450964
B Vic,sophia,0.43499999999999994,-1.1744379124341005,0,0.4494514390503296,0.15374388060721367,0.1481189702167648,0.7507839078838944,-0.5674521065927329,-1.1186602002464046,-0.15965085206974328,0.24361742297308303,-0.028029935983373833,0.9269328140840329,-1.526747276446443,0.027640742165029653
B Vic,sophia,0.4437,-1.1657379124341003,0,0.4461219931270166,0.15260497684131719,0.14702173465646595,0.7452222515975673,-0.5622420377006574,-1.1069096469833388,-0.15837913972891027,0.24361742297308303,-0.0313593819066868,0.9236033681607201,-1.5183485972601511,0.030872776304930794
B Vic,sophia,0.45239999999999997,-1.1570379124341004,0,0.4427925472037037,0.15146607307542076,0.14592449909616712,0.7396605953112403,-0.5570492866058823,-1.0952242648609651,-0.1571088219908361,0.24361742297308303,-0.03468882782999971,0.9202739222374071,-1.5099778345230943,0.034094067455964994
B Vic,sophia,0.46109999999999995,-1.1483379124341004,0,0.4394631012803908,0.15032716930952433,0.14482726353586822,0.7340989390249133,-0.5518737957456175,-1.08360369242587,-0.15583989732615255,0.24361742297308303,-0.038018273753312626,0.9169444763140941,-1.501634895443524,0.03730465132685479
B Vic,sophia,0.4698,-1.1396379124341003,0,0.4361336553570778,0.14918826554362785,0.14373002797556939,0.7285372827385863,-0.5467155077484058,-1.072047570229341,-0.15457236420716813,0.24361742297308303,-0.041347719676625594,0.9136150303907813,-1.4933196875381207,0.04050456350762999
B Vic,sophia,0.4785,-1.1309379124341004,0,0.4328042094337649,0.14804936177773143,0.1426327924152705,0.7229756264522593,-0.5415743654334881,-1.0605555408162464,-0.15330622110786662,0.24361742297308303,-0.044677165599938506,0.9102855844674683,-1.4850321186309725,0.043693839470022144
B Vic,sophia,0.48719999999999997,-1.1222379124341004,0,0.429474763510452,0.14691045801183497,0.1415355568549717,0.7174139701659323,-0.5364503118101689,-1.0491272487139782,-0.15204146650390582,0.24361742297308303,-0.04800661152325142,0.9069561385441554,-1.4767720968525513,0.04687251456785846
B Vic,sophia,0.49589999999999995,-1.1135379124341003,0,0.426145317587139,0.14577155424593852,0.14043832129467282,0.7118523138796052,-0.531343290077184,-1.037762340421458,-0.1507780988726144,0.24361742297308303,-0.05133605744656439,0.9036266926208425,-1.468539530638696,0.05004062403745291
B Vic,sophia,0.5045999999999999,-1.1048379124341003,0,0.4228158716638261,0.14463265048004206,0.13934108573437398,0.7062906575932782,-0.5262532436220724,-1.0264604643982018,-0.14951611669299125,0.24361742297308303,-0.0546655033698773,0.9002972466975295,-1.4603343287295947,0.05319820299799716
B Vic,sophia,0.5133,-1.0961379124341004,0,0.4194864257405132,0.14349374671414564,0.1382438501740751,0.7007290013069514,-0.5211801160205469,-1.0152212710534467,-0.14825551844570328,0.24361742297308303,-0.05799494929319021,0.8969678007742166,-1.4521564001687763,0.056345286451949805
B Vic,sophia,0.522,-1.0874379124341003,0,0.4161569798172002,0.14235484294824918,0.13714661461377614,0.6951673450206242,-0.5161238510358703,-1.0040444127353347,-0.1469963026130836,0.24361742297308303,-0.061324395216503236,0.8936383548509036,-1.4440056543021003,0.05948190928542485
B Vic,sophia,0.5307,-1.0787379124341003,0,0.41282753389388727,0.14121593918235273,0.13604937905347736,0.6896056887342972,-0.5110843926182307,-0.9929295437201635,-0.14573846767912957,0.24361742297308303,-0.06465384113981615,0.8903089089275906,-1.4358820007767523,0.06260810626857727
B Vic,sophia,0.5394,-1.0700379124341004,0,0.4094980879705744,0.1400770354164563,0.13495214349317852,0.6840440324479703,-0.5060616849041208,-0.9818763202016887,-0.14448201212950074,0.24361742297308303,-0.067983287063129,0.8869794630042778,-1.427785349540243,0.06572391205598993
B Vic,sophia,0.5480999999999999,-1.0613379124341003,0,0.4061686420472614,0.13893813165055982,0.13385490793287963,0.6784823761616432,-0.5010556722157187,-0.9708844002804904,-0.1432269344515178,0.24361742297308303,-0.07131273298644203,0.8836500170809648,-1.4197156108394084,0.06882936118705674
B Vic,sophia,0.5568,-1.0526379124341003,0,0.4028391961239485,0.1377992278846634,0.13275767237258074,0.6729207198753162,-0.49606629906027044,-0.9599534439533988,-0.1419732331341601,0.24361742297308303,-0.07464217890975494,0.8803205711576518,-1.4116726952194165,0.07192448808636542
B Vic,sophia,0.5655,-1.0439379124341004,0,0.39950975020063556,0.13666032411876694,0.1316604368122819,0.6673590635889892,-0.4910935101294751,-0.9490831131029751,-0.14072090666806414,0.24361742297308303,-0.07797162483306785,0.876991125234339,-1.4036565135227752,0.07500932706408014
B Vic,sophia,0.5741999999999999,-1.0352379124341002,0,0.3961803042773226,0.1355214203528705,0.13056320125198306,0.6617974073026621,-0.486137250298871,-0.9382730714870544,-0.13946995354552127,0.24361742297308303,-0.08130107075638082,0.873661679311026,-1.3956669768883434,0.07808391231632072
B Vic,sophia,0.5829,-1.0265379124341003,0,0.3928508583540097,0.13438251658697403,0.12946596569168423,0.6562357510163351,-0.4811974646272259,-0.9275229847283448,-0.13822037226047668,0.24361742297308303,-0.08463051667969373,0.870332233387713,-1.3877039967503468,0.08114827792554224
B Vic,sophia,0.5915999999999999,-1.0178379124341004,0,0.38952141243069677,0.1332436128210776,0.12836873013138533,0.6506740947300083,-0.4762740983559268,-0.9168325203040832,-0.13697216130852707,0.24361742297308303,-0.08795996260300665,0.8670027874644002,-1.3797674848373962,0.08420245786091296
B Vic,sophia,0.6003,-1.0091379124341002,0,0.3861919665073838,0.13210470905518115,0.12727149457108644,0.6451124384436812,-0.4713670969083734,-0.9062013475357507,-0.13572531918691855,0.24361742297308303,-0.09128940852631962,0.8636733415410872,-1.371857353171507,0.08724648597869067
B Vic,sophia,0.609,-1.0004379124341003,0,0.3828625205840709,0.1309658052892847,0.1261742590107876,0.6395507821573542,-0.46647640588937334,-0.8956291375788445,-0.13447984439454563,0.24361742297308303,-0.09461885444963253,0.8603438956177742,-1.3639735140671263,0.09028039602259774
B Vic,sophia,0.6176999999999999,-0.9917379124341004,0,0.379533074660758,0.12982690152338827,0.12507702345048877,0.6339891258710272,-0.4616019710845387,-0.8851155634127048,-0.1332357354319489,0.24361742297308303,-0.09794830037294544,0.8570144496944614,-1.3561158801301607,0.09330422162419583
B Vic,sophia,0.6264,-0.9830379124341003,0,0.376203628737445,0.12868799775749182,0.12397978789018987,0.6284274695847001,-0.4567437384596855,-0.8746602998303998,-0.1319929908013131,0.24361742297308303,-0.10127774629625841,0.8536850037711484,-1.3482843642570055,0.0963179963032581
B Vic,sophia,0.6351,-0.9743379124341003,0,0.3728741828141321,0.12754909399159536,0.12288255232989104,0.6228658132983731,-0.4519016541602343,-0.8642630234286675,-0.13075160900646576,0.24361742297308303,-0.10460719221957132,0.8503555578478355,-1.3404788796335816,0.09932175346814098
B Vic,sophia,0.6437999999999999,-0.9656379124341004,0,0.3695447368908192,0.1264101902256989,0.1217853167695922,0.6173041570120461,-0.4470756645106133,-0.8539234125979103,-0.12951158855287503,0.24361742297308303,-0.10793663814288423,0.8470261119245226,-1.332699339734372,0.10231552641615493
B Vic,sophia,0.6525,-0.9569379124341003,0,0.3662152909675062,0.12527128645980246,0.12068808120929334,0.6117425007257191,-0.4422657160136636,-0.8436411475122481,-0.128272927947648,0.24361742297308303,-0.1112660840661972,0.8436966660012096,-1.3249456583214618,0.10529934833393273
B Vic,sophia,0.6612,-0.9482379124341003,0,0.36288584504419324,0.12413238269390602,0.11959084564899441,0.6061808444393921,-0.437471755350046,-0.8334159101196248,-0.1270356256995291,0.24361742297308303,-0.11459552998951017,0.8403672200778967,-1.3172177494435835,0.10827325229779805
B Vic,sophia,0.6698999999999999,-0.9395379124341003,0,0.3595563991208804,0.12299347892800958,0.11849361008869563,0.6006191881530651,-0.4326937293776505,-0.8232473841319716,-0.12579968031889788,0.24361742297308303,-0.11792497591282303,0.8370377741545838,-1.3095155274351646,0.11123727127413152
B Vic,sophia,0.6786,-0.9308379124341003,0,0.3562269531975674,0.12185457516211314,0.11739637452839671,0.5950575318667382,-0.4279315851310055,-0.8131352550154214,-0.12456509031776752,0.24361742297308303,-0.121254421836136,0.8337083282312708,-1.3018389069153762,0.11419143811973709
B Vic,sophia,0.6872999999999999,-0.9221379124341004,0,0.3528975072742545,0.12071567139621668,0.11629913896809788,0.5894958755804112,-0.4231852698206928,-0.8030792099805817,-0.12333185420978321,0.24361742297308303,-0.12458386775944891,0.8303788823079579,-1.2941878027871883,0.11713578558220505
B Vic,sophia,0.696,-0.9134379124341003,0,0.34956806135094154,0.11957676763032024,0.11520190340779898,0.5839342192940841,-0.41845473083276086,-0.7930789379728576,-0.12209997051021992,0.24361742297308303,-0.12791331368276188,0.827049436384645,-1.2865621302364247,0.12007034630027624
B Vic,sophia,0.7047,-0.9047379124341003,0,0.3462386154276286,0.11843786386442379,0.11410466784750015,0.5783725630077571,-0.4137399157281425,-0.783134129662832,-0.12086943773598069,0.24361742297308303,-0.1312427596060748,0.823719990461332,-1.2789618047308253,0.1229951528042027
B Vic,sophia,0.7133999999999999,-0.8960379124341004,0,0.3429091695043157,0.11729896009852735,0.11300743228720131,0.5728109067214301,-0.40904077224207347,-0.7732444774366958,-0.119640254405595,0.24361742297308303,-0.1345722055293877,0.8203905445380191,-1.2713867420191058,0.1259102375161093
B Vic,sophia,0.7221,-0.8873379124341003,0,0.33957972358100275,0.11616005633263089,0.11191019672690242,0.5672492504351031,-0.40435724828351205,-0.7634096753867337,-0.11841241903921751,0.24361742297308303,-0.13790165145270067,0.8170610986147062,-1.2638368581300274,0.12881563275035246
B Vic,sophia,0.7307999999999999,-0.8786379124341004,0,0.33625027765768983,0.11502115256673445,0.11081296116660355,0.5616875941487761,-0.3996892919345634,-0.7536294193018613,-0.11718593015862488,0.24361742297308303,-0.14123109737601358,0.8137316526913932,-1.2563120693714631,0.13171137071387884
B Vic,sophia,0.7394999999999999,-0.8699379124341003,0,0.3329208317343769,0.113882248800838,0.10971572560630474,0.5561259378624491,-0.3950368514499023,-0.7439034066582157,-0.11596078628721584,0.24361742297308303,-0.1445605432993265,0.8104022067680803,-1.2488122923294704,0.13459748350658174
B Vic,sophia,0.7482,-0.8612379124341003,0,0.32959138581106395,0.11274334503494154,0.10861849004600585,0.550564281576122,-0.39039987525620057,-0.7342313366097974,-0.11473698595000714,0.24361742297308303,-0.14788998922263946,0.8070727608447674,-1.2413374438673692,0.1374740031216578
B Vic,sophia,0.7568999999999999,-0.8525379124341004,0,0.32626193988775104,0.1116044412690451,0.10752125448570701,0.545002625289795,-0.3857783119515552,-0.7246129099791652,-0.11351452767363401,0.24361742297308303,-0.15121943514595237,0.8037433149214545,-1.2338874411248155,0.14034096144596075
B Vic,sophia,0.7656,-0.8438379124341003,0,0.32293249396443807,0.11046553750314866,0.10642401892540809,0.539440969003468,-0.3811721103049184,-0.7150478292481808,-0.11229340998634729,0.24361742297308303,-0.15454888106926534,0.8004138689981415,-1.2264622015168873,0.14319839026035552
B Vic,sophia,0.7743,-0.8351379124341003,0,0.31960304804112516,0.1093266337372522,0.10532678336510928,0.5338793127171411,-0.3765812192555298,-0.7055357985488069,-0.11107363141801163,0.24361742297308303,-0.15787832699257826,0.7970844230748286,-1.2190616427331675,0.14604632124007044
B Vic,sophia,0.7829999999999999,-0.8264379124341004,0,0.31627360211781225,0.10818772997135577,0.10422954780481042,0.5283176564308141,-0.3720055879123503,-0.696076523653955,-0.10985519050010373,0.24361742297308303,-0.16120777291589117,0.7937549771515157,-1.2116856827368307,0.14888478595504784
B Vic,sophia,0.7917,-0.8177379124341003,0,0.3129441561944993,0.10704882620545932,0.10313231224451153,0.5227560001444871,-0.3674451655534976,-0.6866697119683847,-0.10863808576571077,0.24361742297308303,-0.16453721883920414,0.7904255312282027,-1.2043342397637344,0.15171381587029487
B Vic,sophia,0.8004,-0.8090379124341003,0,0.3096147102711863,0.10590992243956286,0.10203507668421266,0.51719434385816,-0.3628999016256853,-0.6773150725196522,-0.10742231574952932,0.24361742297308303,-0.1678666647625171,0.7870960853048897,-1.1970072323215133,0.15453344234623156
B Vic,sophia,0.8090999999999999,-0.8003379124341004,0,0.30628526434787345,0.10477101867366642,0.10093784112391385,0.5116326875718331,-0.358369745743661,-0.668012315949112,-0.10620787898786177,0.24361742297308303,-0.17119611068582996,0.7837666393815769,-1.1897045791886751,0.1573436966390388
B Vic,sophia,0.8178,-0.7916379124341003,0,0.3029558184245605,0.10363211490776997,0.09984060556361496,0.506071031285506,-0.3538546476896478,-0.6587611545029632,-0.10499477401861612,0.24361742297308303,-0.17452555660914293,0.7804371934582639,-1.1824261994137002,0.160144609901005
B Vic,sophia,0.8264999999999999,-0.7829379124341004,0,0.2996263725012476,0.10249321114187354,0.0987433700033161,0.500509374999179,-0.3493545574127892,-0.6495613020233517,-0.10378299938130398,0.24361742297308303,-0.17785500253245584,0.777107747534951,-1.1751720123141451,0.1629362131808706
B Vic,sophia,0.8351999999999999,-0.7742379124341003,0,0.2962969265779346,0.10135430737597707,0.09764613444301723,0.494947718712852,-0.3448694250285922,-0.640412473939517,-0.1025725536170381,0.24361742297308303,-0.1811844484557688,0.773778301611638,-1.1679419374757463,0.16571853742417364
B Vic,sophia,0.8439,-0.7655379124341003,0,0.2929674806546217,0.10021540361008063,0.09654889888271839,0.489386062426525,-0.34039920081837627,-0.6313143872589906,-0.10136343526853175,0.24361742297308303,-0.18451389437908172,0.7704488556883251,-1.160735894751531,0.16849161347359132
B Vic,sophia,0.8525999999999999,-0.7568379124341004,0,0.2896380347313088,0.0990764998441842,0.09545166332241953,0.48382440614019806,-0.3359438352287205,-0.6222667605588419,-0.1001556428800956,0.24361742297308303,-0.18784334030239463,0.7671194097650123,-1.1535538042609281,0.17125547206928282
B Vic,sophia,0.8613,-0.7481379124341003,0,0.2863085888079958,0.09793759607828774,0.09435442776212064,0.47826274985387096,-0.3315032788709156,-0.6132693139769734,-0.098949174997637,0.24361742297308303,-0.1911727862257076,0.7637899638416992,-1.1463955863888802,0.17401014384922997
B Vic,sophia,0.8699999999999999,-0.7394379124341004,0,0.2829791428846829,0.0967986923123913,0.0932571922018218,0.472701093567544,-0.32707748252041546,-0.6043217692034648,-0.09774403016865829,0.24361742297308303,-0.19450223214902052,0.7604605179183863,-1.1392611617849657,0.17675565934957638
B Vic,sophia,0.8786999999999999,-0.7307379124341004,0,0.27964969696137,0.09565978854649484,0.09215995664152296,0.467139437281217,-0.3226663971162922,-0.5954238494719626,-0.09654020694225363,0.24361742297308303,-0.19783167807233343,0.7571310719950735,-1.1321504513625151,0.17949204900496651
B Vic,sophia,0.8874,-0.7220379124341003,0,0.276320251038057,0.09452088478059839,0.0910627210812241,0.46157778099488994,-0.31826997376069177,-0.5865752795511205,-0.09533770386910945,0.24361742297308303,-0.2011611239956464,0.7538016260717604,-1.125063376297736,0.182219343148883
B Vic,sophia,0.8960999999999999,-0.7133379124341004,0,0.2729908051147441,0.09338198101470195,0.08996548552092523,0.456016124708563,-0.31388816371829265,-0.5777757857360861,-0.09413651950150093,0.24361742297308303,-0.2044905699189593,0.7504721801484475,-1.1179998580288397,0.1849375720139823
B Vic,sophia,0.9047999999999999,-0.7046379124341003,0,0.26966135919143114,0.09224307724880551,0.08886824996062631,0.45045446842223597,-0.30952091841576457,-0.5690250958400325,-0.09293665239329085,0.24361742297308303,-0.20782001584227228,0.7471427342251346,-1.1109598182551692,0.18764676573243055
B Vic,sophia,0.9135,-0.6959379124341003,0,0.2663319132681182,0.09110417348290904,0.08777101440032753,0.4448928121359089,-0.3051681894412308,-0.5603229391857418,-0.09173810109992808,0.24361742297308303,-0.2111494617655852,0.7438132883018216,-1.103943178936332,0.19034695433623716
B Vic,sophia,0.9221999999999999,-0.6872379124341004,0,0.2630024673448053,0.08996526971701262,0.08667377884002864,0.439331155849582,-0.3008299285437315,-0.5516690465972311,-0.09054086417844576,0.24361742297308303,-0.2144789076888981,0.7404838423785087,-1.0969498622913352,0.19303816775758798
B Vic,sophia,0.9309,-0.6785379124341003,0,0.25967302142149234,0.08882636595111616,0.08557654327972977,0.43376949956325495,-0.29650608763268815,-0.543063150391426,-0.08934494018745887,0.24361742297308303,-0.21780835361221107,0.7371543964551958,-1.089979790797722,0.19572043582917686
B Vic,sophia,0.9396,-0.6698379124341003,0,0.25634357549817943,0.08768746218521971,0.08447930771943093,0.42820784327692796,-0.2921966187773717,-0.5345049843698813,-0.0881503276871638,0.24361742297308303,-0.22113779953552398,0.7338249505318828,-1.0830328871907136,0.19839378828453658
B Vic,sophia,0.9482999999999999,-0.6611379124341004,0,0.2530141295748665,0.08654855841932327,0.08338207215913207,0.42264618699060097,-0.2879014742063699,-0.5259942838105462,-0.08695702523933502,0.24361742297308303,-0.2244672454588369,0.7304955046085699,-1.076109074462353,0.20105825475836825
B Vic,sophia,0.957,-0.6524379124341003,0,0.24968468365155355,0.08540965465342681,0.0822848365988332,0.41708453070427387,-0.28362060630705854,-0.5175307854595772,-0.08576503140732528,0.24361742297308303,-0.22779669138214986,0.727166058685257,-1.0692082758606496,0.20371386478687015
B Vic,sophia,0.9656999999999999,-0.6437379124341004,0,0.24635523772824064,0.08427075088753037,0.08118760103853434,0.41152287441794694,-0.2793539676250736,-0.5091142275231935,-0.08457434475606185,0.24361742297308303,-0.23112613730546278,0.723836612761944,-1.0623304148887303,0.2063606478080644
B Vic,sophia,0.9743999999999999,-0.6350379124341003,0,0.2430257918049277,0.08313184712163392,0.0800903654782355,0.4059612181316199,-0.27510151086378465,-0.5007443496595798,-0.08338496385204608,0.24361742297308303,-0.23445558322877572,0.7205071668386311,-1.0554754153039907,0.20899863316212441
B Vic,sophia,0.9831,-0.6263379124341003,0,0.23969634588161476,0.08199294335573748,0.07899312991793661,0.4003995618452929,-0.2708631888837716,-0.49242089297083447,-0.08219688726335161,0.24361742297308303,-0.23778502915208866,0.7171777209153182,-1.0486432011172488,0.21162785009169927
B Vic,sophia,0.9917999999999999,-0.6176379124341004,0,0.23636689995830185,0.08085403958984104,0.07789589435763777,0.3948379055589659,-0.2666389547023009,-0.4841435999949595,-0.08101011355962218,0.24361742297308303,-0.24111447507540157,0.7138482749920052,-1.0418336965919046,0.2142483277422378
B Vic,sophia,1.0005,-0.6089379124341003,0,0.23303745403498888,0.07971513582394459,0.07679865879733888,0.3892762492726389,-0.2624287614928058,-0.4759122146978976,-0.07982464131206957,0.24361742297308303,-0.24444392099871454,0.7105188290686923,-1.0350468262431005,0.21686009516231264
B Vic,sophia,1.0091999999999999,-0.6002379124341004,0,0.229708008111676,0.07857623205804815,0.07570142323704004,0.38371459298631194,-0.25823256258436666,-0.46772648246561244,-0.07864046909347366,0.24361742297308303,-0.24777336692202742,0.7071893831453794,-1.0282825148368824,0.21946318130394094
B Vic,sophia,1.0179,-0.5915379124341003,0,0.226378562188363,0.07743732829215168,0.07460418767674118,0.37815293669998484,-0.2540503114611936,-0.45958615009621306,-0.07745759547817821,0.24361742297308303,-0.2511028128453404,0.7038599372220664,-1.021540687389367,0.22205761502290666
B Vic,sophia,1.0266,-0.5828379124341003,0,0.22304911626505008,0.07629842452625524,0.07350695211644231,0.37259128041365785,-0.24988196176211153,-0.45149096579212133,-0.07627601904209103,0.24361742297308303,-0.25443225876865333,0.7005304912987536,-1.0148212691659122,0.22464342507907908
B Vic,sophia,1.0352999999999999,-0.5741379124341004,0,0.21971967034173717,0.0751595207603588,0.07240971655614348,0.36702962412733087,-0.24572746728004513,-0.443440679152284,-0.0750957383626818,0.24361742297308303,-0.25776170469196624,0.6972010453754406,-1.008124185680285,0.2272206401367327
B Vic,sophia,1.044,-0.5654379124341002,0,0.21639022441842418,0.07402061699446233,0.07131248099584458,0.36146796784100377,-0.24158678196150718,-0.43543504116442655,-0.0739167520189794,0.24361742297308303,-0.2610911506152792,0.6938715994521276,-1.0014493626938399,0.22978928876486449
