virus,population,prob_type,loghi,prob_lb,prob_med,prob_ub
H3N2,General,prot_rel,4.611,0.7285129040856687,0.8114095510948751,0.8754239598517529
H3N2,General,prot_rel,4.6979999999999995,0.7390709033819927,0.8207883111309742,0.8831369677314579
H3N2,General,prot_rel,4.784999999999999,0.7492345485196655,0.8297060093222159,0.8903802437174748
H3N2,General,prot_rel,4.872,0.7590173255759766,0.8381915912654336,0.8971838057971616
H3N2,General,prot_rel,4.959,0.7684328375739026,0.84626529880243,0.9035727801937342
H3N2,General,prot_rel,5.045999999999999,0.7774936445247563,0.853969783676491,0.909570650527863
H3N2,General,prot_rel,5.133,0.7862363718359721,0.8612693092166674,0.9151903550763713
H3N2,General,prot_rel,5.22,0.7946648256359293,0.8682061896486762,0.9204586984791908
H3N2,General,prot_rel,5.3069999999999995,0.8027721965851763,0.8748345325485118,0.9254038466238181
H3N2,General,prot_rel,5.393999999999999,0.810569844388687,0.8811142670821268,0.9300451352490536
H3N2,General,prot_rel,5.481,0.8180688942128781,0.8870888093237825,0.9344008026484696
H3N2,General,prot_rel,5.568,0.8252801553727392,0.8927770979114857,0.9384880364122339
H3N2,General,prot_rel,5.654999999999999,0.832213768569268,0.898179880391502,0.9423226098293804
H3N2,General,prot_rel,5.742,0.8388797857821554,0.9033081271465013,0.9459202841979887
H3N2,General,prot_rel,5.829,0.8452879449455959,0.9081992901017996,0.949295435840855
H3N2,General,prot_rel,5.9159999999999995,0.8514476757637168,0.9128429267566815,0.9524616000439664
H3N2,General,prot_rel,6.002999999999999,0.8573681057719846,0.9172496209743757,0.9554315164309426
H3N2,General,prot_rel,6.09,0.8630580666042027,0.9214466886948118,0.9582171723658638
H3N2,General,prot_rel,6.177,0.8685261004278886,0.9254216140847971,0.9608298444072169
H3N2,General,prot_rel,6.263999999999999,0.8737807772554863,0.929196702085545,0.963281592724577
H3N2,General,prot_rel,6.351,0.8788147429344382,0.9327838131503456,0.9655967574762387
H3N2,General,prot_rel,6.438,0.8836417919237896,0.9361921521484577,0.9677483244022729
H3N2,General,prot_rel,6.5249999999999995,0.8882798760871687,0.9394291130839187,0.9697701019402845
H3N2,General,prot_rel,6.611999999999999,0.8927361342436414,0.9425047427449696,0.9716733633153138
H3N2,General,prot_rel,6.699,0.897017455778534,0.9454243170538417,0.9734573768718064
H3N2,General,prot_rel,6.786,0.9011304877508236,0.9481965354786064,0.9751295431396355
H3N2,General,prot_rel,6.872999999999999,0.9050816419317378,0.9508304732558792,0.9766965350036244
H3N2,General,prot_rel,6.959999999999999,0.9088771017620662,0.9533283603523097,0.9781650220302074
H3N2,General,prot_rel,7.047,0.9125228292172171,0.9557021058799857,0.9795413142043236
H3N2,General,prot_rel,7.1339999999999995,0.9160309774692262,0.9579588761520981,0.9808311578102676
H3N2,General,prot_rel,7.220999999999999,0.9194158135297048,0.9600987549659341,0.982031843710042
H3N2,General,prot_rel,7.308,0.922666031546673,0.9621280098592009,0.9831563490609962
H3N2,General,prot_rel,7.395,0.9257868409062402,0.9640550222792419,0.9842106466906785
H3N2,General,prot_rel,7.481999999999999,0.928766353871875,0.9658817904506234,0.985199099648983
H3N2,General,prot_rel,7.568999999999999,0.9316175200671761,0.9676225718884917,0.9861258023108209
H3N2,General,prot_rel,7.656,0.9343556425543187,0.969274204542966,0.986994596621266
H3N2,General,prot_rel,7.742999999999999,0.9369851188388125,0.9708431590393622,0.9878090165263523
H3N2,General,prot_rel,7.829999999999999,0.9395101819983257,0.9723300015277919,0.9885762601149336
H3N2,General,prot_rel,7.917,0.9419349063056704,0.9737412283493143,0.989297057397852
H3N2,General,prot_rel,8.004,0.9442632127019627,0.9750818091867011,0.9899724575357148
H3N2,General,prot_rel,8.091,0.9464988741202619,0.9763519909695968,0.9906053096262993
H3N2,General,prot_rel,8.177999999999999,0.9486455206604172,0.977557709331807,0.991198285194559
H3N2,General,prot_rel,8.264999999999999,0.950706644616201,0.9787042379147411,0.9917538891088526
H3N2,General,prot_rel,8.352,0.9526875370547968,0.9797923888484108,0.9922744698446532
H3N2,General,prot_rel,8.439,0.9545921671014683,0.980825910344951,0.9927622291324818
H3N2,General,prot_rel,8.526,0.9564207206575507,0.9818065839105118,0.9932192310249592
H3N2,General,prot_rel,8.613,0.9581762950016054,0.9827365520181157,0.9936474104162026
H3N2,General,prot_rel,8.7,0.9598666877515262,0.9836190282115693,0.9940485810450578
H3N2,Exposed,inf,0,0.6354455564665078,0.7152196565047285,0.7841510949795848
H3N2,Exposed,inf,0.087,0.6263791357027937,0.7046777353379601,0.7732612923694024
H3N2,Exposed,inf,0.174,0.6170570533861645,0.6939542447353495,0.7620510022836662
H3N2,Exposed,inf,0.261,0.6076968953204098,0.6828816001395763,0.7502013333172237
H3N2,Exposed,inf,0.348,0.5980981834791186,0.671650700895793,0.7379371179934436
H3N2,Exposed,inf,0.43499999999999994,0.5887350928088878,0.6601869982216884,0.7254103468595743
H3N2,Exposed,inf,0.522,0.5792985933794055,0.6485726291143153,0.7123341985183749
H3N2,Exposed,inf,0.609,0.5695506393639316,0.6369600202364004,0.6992165256670643
H3N2,Exposed,inf,0.696,0.5596642049688378,0.6248264715871292,0.6857696555314456
H3N2,Exposed,inf,0.7829999999999999,0.5496329009026646,0.6127083061901895,0.6720913360694435
H3N2,Exposed,inf,0.8699999999999999,0.5396245298129009,0.6003820103573206,0.6581515861457561
H3N2,Exposed,inf,0.957,0.5298043877375168,0.5877930985642652,0.643956501321732
H3N2,Exposed,inf,1.044,0.5197001934024315,0.5754142219473638,0.6292896633107521
H3N2,Exposed,inf,1.131,0.5093867991997038,0.562702322112681,0.6149578697129254
H3N2,Exposed,inf,1.218,0.4987570029927651,0.5501133595931331,0.6003779439428785
H3N2,Exposed,inf,1.305,0.488517645099155,0.5374667426812132,0.5856927255099946
H3N2,Exposed,inf,1.392,0.47785350613581,0.5246002719632734,0.5709697647397717
