virus,population,term,estimate,std.error,statistic,p.value,ind
H1N1pdm,exposed,logHImid,-0.789728427622019,0.12408977899551316,-6.364169829414992,1.9634879511375407e-10,443
H1N1pdm,exposed,(Intercept),1.1625206285222303,0.2463119618154924,4.719708372884677,2.361829992374131e-6,444
H1N1pdm,exposed,logHImid,-0.8306819203661993,0.1286192557607362,-6.458456904084985,1.0577597552390548e-10,444
H1N1pdm,exposed,(Intercept),1.2204931605389755,0.23616831934791196,5.167895354926936,2.3674479279975247e-7,445
H1N1pdm,exposed,logHImid,-0.7906741777166375,0.12024511669112475,-6.575520066629008,4.848340395233651e-11,445
H1N1pdm,exposed,(Intercept),1.2982210806434629,0.23559662308975426,5.510355214849089,3.581102724457639e-8,446
H1N1pdm,exposed,logHImid,-0.8261282403382023,0.12042056504559943,-6.860358444800303,6.868797762837637e-12,446
H1N1pdm,exposed,(Intercept),1.001564929509791,0.24576344525658886,4.07532100009466,4.5950916934921944e-5,447
H1N1pdm,exposed,logHImid,-0.7561794541467376,0.1275888845490121,-5.9266875544809565,3.0910630292128722e-9,447
H1N1pdm,exposed,(Intercept),1.3027360165642212,0.2595906474011071,5.018424313844002,5.209701035229074e-7,448
H1N1pdm,exposed,logHImid,-0.8810772783317949,0.13606833736148258,-6.475255709130206,9.465150849414025e-11,448
H1N1pdm,exposed,(Intercept),0.9027604957279916,0.24255343697574785,3.721903540036234,1.977265605996468e-4,449
H1N1pdm,exposed,logHImid,-0.6698574441665474,0.12515814752353424,-5.35208819737916,8.694500058328911e-8,449
H1N1pdm,exposed,(Intercept),1.4954578408102503,0.25572862880410246,5.847831147430216,4.980237046985506e-9,450
H1N1pdm,exposed,logHImid,-0.9289654678021336,0.13340418980321103,-6.9635404193262715,3.3182589842734506e-12,450
H1N1pdm,exposed,(Intercept),1.578483833216244,0.2714990894602859,5.813956269076697,6.101335959106675e-9,451
H1N1pdm,exposed,logHImid,-0.9995290601800297,0.1458230076802283,-6.854398877657719,7.161300688830257e-12,451
H1N1pdm,exposed,(Intercept),1.5155764787386428,0.28404462642438627,5.335698470402484,9.517745643281829e-8,452
H1N1pdm,exposed,logHImid,-0.9641874663146204,0.15455800203650147,-6.238353586421953,4.422002348249908e-10,452
H1N1pdm,exposed,(Intercept),1.1205169800506007,0.21490440106212155,5.214025280602315,1.847862683411365e-7,453
H1N1pdm,exposed,logHImid,-0.6741038062642234,0.10576774151402696,-6.373434816841801,1.8484085817833822e-10,453
H1N1pdm,exposed,(Intercept),1.4126375803163402,0.2381265391061305,5.9322979522527834,2.9872388640180497e-9,454
H1N1pdm,exposed,logHImid,-0.8538218934498423,0.1206668326868869,-7.075862309781408,1.485222758853911e-12,454
H1N1pdm,exposed,(Intercept),1.1741169684298742,0.2371979732821296,4.949945196341742,7.423438216832826e-7,455
H1N1pdm,exposed,logHImid,-0.7658880523588141,0.12097940722139969,-6.330730741283864,2.4400282576343084e-10,455
H1N1pdm,exposed,(Intercept),1.3026419084905858,0.24499519181609536,5.317010096542664,1.0548621725614323e-7,456
H1N1pdm,exposed,logHImid,-0.8509669619498383,0.12519371839356452,-6.797201751566328,1.0667067104100882e-11,456
H1N1pdm,exposed,(Intercept),1.2778014723008004,0.24526224544384795,5.209939548536626,1.8890217022421212e-7,457
H1N1pdm,exposed,logHImid,-0.8337452773381543,0.12633391086799545,-6.599536669210876,4.1244473163830386e-11,457
H1N1pdm,exposed,(Intercept),1.7672483134969657,0.2799359206427497,6.313045890785496,2.7359632270150944e-10,458
H1N1pdm,exposed,logHImid,-1.078248007314936,0.150226852331143,-7.177465217324588,7.101571720157307e-13,458
H1N1pdm,exposed,(Intercept),1.6066039583240646,0.2721396831785845,5.903600458260889,3.5565288901157876e-9,459
H1N1pdm,exposed,logHImid,-0.9875058156261138,0.14575016913603292,-6.775332210451472,1.2412071750506289e-11,459
H1N1pdm,exposed,(Intercept),0.9637861901562139,0.22858216178443824,4.2163665906051815,2.4827005006130352e-5,460
H1N1pdm,exposed,logHImid,-0.6483044521961518,0.11532455537297896,-5.621564723136599,1.8923557478218992e-8,460
H1N1pdm,exposed,(Intercept),1.3158745126133997,0.23628138469166068,5.569099378398226,2.5605941676774285e-8,461
H1N1pdm,exposed,logHImid,-0.844680987152035,0.12040518358740569,-7.015320785909985,2.2942196562849224e-12,461
H1N1pdm,exposed,(Intercept),1.1185961842805137,0.22598151072386305,4.949945598192661,7.423422889304106e-7,462
H1N1pdm,exposed,logHImid,-0.7056556822868288,0.11294224601669932,-6.2479338526922215,4.1591773410061623e-10,462
H1N1pdm,exposed,(Intercept),1.6211358670101235,0.2650799446297103,6.1156488819804355,9.616485282953821e-10,463
H1N1pdm,exposed,logHImid,-0.9961984828560038,0.1399344135378822,-7.119038538624518,1.0868252104496737e-12,463
H1N1pdm,exposed,(Intercept),0.7813200873113879,0.2265348590085671,3.449005997270557,5.626542054584057e-4,464
H1N1pdm,exposed,logHImid,-0.5917900694837697,0.11426667874851767,-5.179025731431322,2.2304770566863472e-7,464
H1N1pdm,exposed,(Intercept),1.2542854916897896,0.24182875677595056,5.186668072117906,2.1408981246349006e-7,465
H1N1pdm,exposed,logHImid,-0.8237360378903894,0.12528735534383262,-6.574773931732916,4.87271441375434e-11,465
H1N1pdm,exposed,(Intercept),1.0827201012105572,0.21549229093280503,5.0244029451066154,5.050011009272481e-7,466
H1N1pdm,exposed,logHImid,-0.6745815893321218,0.10545555823432082,-6.3968329467585825,1.5863271272833857e-10,466
H1N1pdm,exposed,(Intercept),1.2172620538033414,0.24226556139876512,5.02449480138759,5.047594724892246e-7,467
H1N1pdm,exposed,logHImid,-0.8350750199989543,0.12446707831314889,-6.709204002507189,1.9568893196279714e-11,467
H1N1pdm,exposed,(Intercept),1.2268181198408836,0.22584724634307954,5.432070302850854,5.570396698902385e-8,468
H1N1pdm,exposed,logHImid,-0.7756196836247353,0.1137914161314441,-6.816152834663664,9.351081459750418e-12,468
H1N1pdm,exposed,(Intercept),1.5527250318870547,0.26858354791971495,5.781162114781489,7.418635759874358e-9,469
H1N1pdm,exposed,logHImid,-0.9484612120262208,0.1442327723059591,-6.575906410605922,4.835766593016995e-11,469
H1N1pdm,exposed,(Intercept),1.0731098113810706,0.2426564246068597,4.422342466801246,9.763653422024404e-6,470
H1N1pdm,exposed,logHImid,-0.7570762074384263,0.12543443567485768,-6.035632905471556,1.5834084390117116e-9,470
H1N1pdm,exposed,(Intercept),0.9441108578824315,0.22996082644827623,4.105529069729557,4.033905486436977e-5,471
H1N1pdm,exposed,logHImid,-0.7060313791019,0.11688354583066256,-6.040468520049669,1.536673639584852e-9,471
H1N1pdm,exposed,(Intercept),1.6002528882532205,0.27542357210889706,5.8101522538546995,6.241605242179829e-9,472
H1N1pdm,exposed,logHImid,-1.0089317710380188,0.14817819819048164,-6.8089083506134065,9.834210066359583e-12,472
H1N1pdm,exposed,(Intercept),1.2470314557142181,0.261835938942638,4.762644351841299,1.910724221931432e-6,473
H1N1pdm,exposed,logHImid,-0.8531119586348078,0.13923670303626065,-6.127062333648022,8.951640957032851e-10,473
H1N1pdm,exposed,(Intercept),0.9935396677453019,0.2459957883837002,4.038848283839701,5.371429231166284e-5,474
H1N1pdm,exposed,logHImid,-0.7501421424262885,0.1283120018105976,-5.846235206692352,5.02822945760135e-9,474
H1N1pdm,exposed,(Intercept),1.3336385041214527,0.2635728924032008,5.059846981841055,4.1959306715828846e-7,475
H1N1pdm,exposed,logHImid,-0.9069876824710572,0.13907419204864266,-6.521610293833875,6.955654513037344e-11,475
H1N1pdm,exposed,(Intercept),1.230862918691534,0.2514273011997592,4.895502249827724,9.805497000637903e-7,476
H1N1pdm,exposed,logHImid,-0.8455303940151361,0.13126454957346997,-6.441422278616702,1.1835905526461497e-10,476
H1N1pdm,exposed,(Intercept),1.2146062306398175,0.24124619657927057,5.034716600146327,4.785562918750244e-7,477
H1N1pdm,exposed,logHImid,-0.7835019508218606,0.12547196678901365,-6.244438266751264,4.2532586876827877e-10,477
H1N1pdm,exposed,(Intercept),1.6576093763674578,0.28550699268561,5.8058451065426535,6.404214683448799e-9,478
H1N1pdm,exposed,logHImid,-1.1032054283152517,0.15383673396299358,-7.171274375732879,7.430281588808692e-13,478
H1N1pdm,exposed,(Intercept),1.4179235991425492,0.2712730089810755,5.226924729697182,1.7235262239522945e-7,479
H1N1pdm,exposed,logHImid,-0.8993506991835859,0.14617212799826243,-6.152682535991243,7.618320809393978e-10,479
H1N1pdm,exposed,(Intercept),1.3437129122594798,0.2638148859423515,5.093393071659748,3.5171144947297063e-7,480
H1N1pdm,exposed,logHImid,-0.9171913567188006,0.13954128828154427,-6.5729030311676455,4.9343595625894937e-11,480
H1N1pdm,exposed,(Intercept),1.0534467336129494,0.2370250312118982,4.44445351711051,8.811555580667432e-6,481
H1N1pdm,exposed,logHImid,-0.7323452219341908,0.12165183596218583,-6.020009613022466,1.7440671259169825e-9,481
H1N1pdm,exposed,(Intercept),1.2547410061958328,0.26518050282683014,4.731648793256915,2.2270348442393654e-6,482
H1N1pdm,exposed,logHImid,-0.869442618105569,0.14295276331268028,-6.082027363149595,1.1867230871075958e-9,482
H1N1pdm,exposed,(Intercept),1.0432268468414738,0.2546149689395725,4.097272250670627,4.180471331012118e-5,483
H1N1pdm,exposed,logHImid,-0.8011379832491474,0.132860827406832,-6.029903613320047,1.6405749609390188e-9,483
H1N1pdm,exposed,(Intercept),0.9215937422559162,0.23334882727267126,3.9494252147195126,7.833908115652197e-5,484
H1N1pdm,exposed,logHImid,-0.662310067535278,0.11891387143320621,-5.569661970910575,2.5523402368933917e-8,484
H1N1pdm,exposed,(Intercept),1.2874331209692098,0.24701241882969036,5.21201778869615,1.8679763209262617e-7,485
H1N1pdm,exposed,logHImid,-0.8261582982267843,0.12939300905558063,-6.384875846514311,1.715365809474711e-10,485
H1N1pdm,exposed,(Intercept),1.5555906647708344,0.26861728835314086,5.791104043630129,6.9925241575337805e-9,486
H1N1pdm,exposed,logHImid,-0.95217399414979,0.14348340321724984,-6.636126358865998,3.22033808043022e-11,486
H1N1pdm,exposed,(Intercept),1.0916732372062175,0.23783542995958173,4.590036217025103,4.431691077445364e-6,487
H1N1pdm,exposed,logHImid,-0.767520193164599,0.12214655870205192,-6.283600629607468,3.3081990121346545e-10,487
H1N1pdm,exposed,(Intercept),1.5985223515051856,0.26783146016750614,5.968389040277209,2.396075063163325e-9,488
H1N1pdm,exposed,logHImid,-0.9869864637762489,0.1420265522571042,-6.94930946425815,3.670785265647625e-12,488
H1N1pdm,exposed,(Intercept),1.007779191671818,0.23802286255875998,4.233959632440898,2.2961217799374204e-5,489
H1N1pdm,exposed,logHImid,-0.723951079866078,0.12164689868230734,-5.9512497869489165,2.6610259773633268e-9,489
H1N1pdm,exposed,(Intercept),1.4853380536993552,0.2667025487291362,5.5692683132468614,2.5581129661659384e-8,490
H1N1pdm,exposed,logHImid,-0.9293610228227466,0.14238082519451997,-6.5272906063935094,6.697003431958178e-11,490
H1N1pdm,exposed,(Intercept),1.1097560277250589,0.2506304290578041,4.427858308733576,9.517338634219851e-6,491
H1N1pdm,exposed,logHImid,-0.7754570960420524,0.1317664251441284,-5.885088672579863,3.978406353788195e-9,491
H1N1pdm,exposed,(Intercept),1.089752758583977,0.23571618093000166,4.623156349659298,3.7794463333210005e-6,492
H1N1pdm,exposed,logHImid,-0.6813354918982484,0.1210024224813032,-5.630759103219818,1.7941818020563096e-8,492
H1N1pdm,exposed,(Intercept),1.2541702808357167,0.23923558694629707,5.242406854450334,1.5849540774216716e-7,493
H1N1pdm,exposed,logHImid,-0.826400884000277,0.12107611755507837,-6.82546567141403,8.764055774057478e-12,493
H1N1pdm,exposed,(Intercept),1.0378576177994305,0.23602694128672957,4.397199794826063,1.0965639792194571e-5,494
H1N1pdm,exposed,logHImid,-0.7130813369051893,0.11974993762525543,-5.954753305481467,2.6046441920247844e-9,494
H1N1pdm,exposed,(Intercept),1.522195287206693,0.27624496336650023,5.510309649291825,3.582029915606467e-8,495
H1N1pdm,exposed,logHImid,-1.0107445999549383,0.14957850697365108,-6.757284989700997,1.4060146533290234e-11,495
H1N1pdm,exposed,(Intercept),1.2988901404764375,0.23765400232260597,5.465467140390277,4.616893152540062e-8,496
H1N1pdm,exposed,logHImid,-0.8217783001830079,0.12199776738260214,-6.736010976379557,1.6279399433146006e-11,496
H1N1pdm,exposed,(Intercept),0.9698817068183757,0.2524643778021232,3.841657643988692,1.222062094140836e-4,497
H1N1pdm,exposed,logHImid,-0.7509115697492609,0.13157796484645384,-5.706970544996225,1.1500467443812614e-8,497
H1N1pdm,exposed,(Intercept),1.3172208772850882,0.24754951161580765,5.321040096937824,1.0317565670482177e-7,498
H1N1pdm,exposed,logHImid,-0.8334584669592969,0.1303290104236929,-6.3950341082907505,1.6051152194660338e-10,498
H1N1pdm,exposed,(Intercept),1.2413005739204934,0.2547218678280766,4.873160614377654,1.0982686198577048e-6,499
H1N1pdm,exposed,logHImid,-0.8193584606891038,0.13311466921693046,-6.155283001558869,7.494354664814332e-10,499
H1N1pdm,exposed,(Intercept),2.0877036828131725,0.33386869361068056,6.253068115597605,4.0246649389288e-10,500
H1N1pdm,exposed,logHImid,-1.2599676034332745,0.1878203820779773,-6.708364606085054,1.9681766439081614e-11,500
H1N1pdm,exposed,(Intercept),0.7864474968775886,0.22432171202890977,3.5058911139918285,4.550813486149978e-4,501
H1N1pdm,exposed,logHImid,-0.6446436646026701,0.11161654838434594,-5.775520511375,7.671555343971047e-9,501
H1N1pdm,exposed,(Intercept),1.8704575290819343,0.28298910118985054,6.609645110774388,3.8524243270986385e-11,502
H1N1pdm,exposed,logHImid,-1.107156819083347,0.154448665566188,-7.168445353831056,7.585419963631909e-13,502
H1N1pdm,exposed,(Intercept),1.2849140205293414,0.25078425841747715,5.12358322901736,2.9978322651497306e-7,503
H1N1pdm,exposed,logHImid,-0.8190845278809405,0.13128801601164997,-6.238836969006054,4.4083613806592193e-10,503
H1N1pdm,exposed,(Intercept),0.9288160203721478,0.2321558008160175,4.000830550463956,6.312054704283389e-5,504
H1N1pdm,exposed,logHImid,-0.6767716270073392,0.11845789724873113,-5.713182849990092,1.1088242425406284e-8,504
H1N1pdm,exposed,(Intercept),1.1473130092555708,0.23065620297031875,4.974125969650203,6.55426800836977e-7,505
H1N1pdm,exposed,logHImid,-0.7316812812668428,0.11657529424504462,-6.276469521310646,3.463472408639526e-10,505
H1N1pdm,exposed,(Intercept),1.1745504343125415,0.2532991819555835,4.637008399492191,3.5348805260097647e-6,506
H1N1pdm,exposed,logHImid,-0.7871609702079199,0.13291866354892165,-5.922125224485121,3.1780746759701e-9,506
H1N1pdm,exposed,(Intercept),1.2687178776971242,0.247218018647587,5.131979799197811,2.8671027676959825e-7,507
H1N1pdm,exposed,logHImid,-0.8333057124304598,0.12849238722218956,-6.485253565952543,8.858267822225932e-11,507
H1N1pdm,exposed,(Intercept),1.35806059734917,0.2575598304288372,5.272796596767433,1.343604494986337e-7,508
H1N1pdm,exposed,logHImid,-0.8888566334037962,0.1365627556106826,-6.508777810091769,7.576468823876936e-11,508
H1N1pdm,exposed,(Intercept),1.5933620336488423,0.29201640165914267,5.45641280625292,4.858496832598187e-8,509
H1N1pdm,exposed,logHImid,-1.0476508261176705,0.16021873950184373,-6.538878219707967,6.198196761159343e-11,509
H1N1pdm,exposed,(Intercept),0.8761538439735714,0.23100134998673347,3.7928516176372535,1.489271544441831e-4,510
H1N1pdm,exposed,logHImid,-0.6622273587936043,0.11750926088197991,-5.635533351356115,1.745173639226827e-8,510
H1N1pdm,exposed,(Intercept),1.0093461930789633,0.22073218981917817,4.5727186139267255,4.814364889532161e-6,511
H1N1pdm,exposed,logHImid,-0.6605423135576959,0.11019440636053832,-5.994336149845102,2.043183509915625e-9,511
H1N1pdm,exposed,(Intercept),1.1068484073653184,0.2575482440067226,4.297635231931253,1.7262994148306085e-5,512
H1N1pdm,exposed,logHImid,-0.7672475549890494,0.13754329091164655,-5.5782259527431615,2.429839030080178e-8,512
H1N1pdm,exposed,(Intercept),1.2441732615662344,0.2351929769208063,5.290010262445762,1.2230949702293894e-7,513
H1N1pdm,exposed,logHImid,-0.7739701560699996,0.12006926926239073,-6.446030369174823,1.1481766477649036e-10,513
H1N1pdm,exposed,(Intercept),1.0559353631059825,0.2362379655372884,4.469795363774037,7.829446997797218e-6,514
H1N1pdm,exposed,logHImid,-0.7325877873091465,0.12221983716575252,-5.9940170458223,2.0471990021969754e-9,514
H1N1pdm,exposed,(Intercept),1.174299167218218,0.2508508804141002,4.681263885858027,2.8511164906855597e-6,515
H1N1pdm,exposed,logHImid,-0.8334917798149349,0.12949379340833728,-6.436538446183721,1.2222888645942293e-10,515
H1N1pdm,exposed,(Intercept),1.1968632311105967,0.265139616795685,4.514086750124906,6.359018560366983e-6,516
H1N1pdm,exposed,logHImid,-0.8220479620466434,0.14177402756200272,-5.7982973058103555,6.699160924048824e-9,516
H1N1pdm,exposed,(Intercept),1.3675452772811096,0.25362033942374607,5.3920962348222,6.964045213341123e-8,517
H1N1pdm,exposed,logHImid,-0.8646776416394175,0.13453696678907784,-6.427063596543154,1.3009240509376886e-10,517
H1N1pdm,exposed,(Intercept),0.6481529452655572,0.2127571155571907,3.046445443519509,0.002315644980014888,518
H1N1pdm,exposed,logHImid,-0.5356359642610704,0.10490996147130022,-5.105673062396483,3.296191583206165e-7,518
H1N1pdm,exposed,(Intercept),1.0819720187246178,0.23874716626621892,4.531873762715773,5.846278483481106e-6,519
H1N1pdm,exposed,logHImid,-0.7676002427430706,0.12236732803573103,-6.272918229602372,3.54343025093715e-10,519
H1N1pdm,exposed,(Intercept),1.1168454672914334,0.2434273870651633,4.588002528213738,4.475072207423695e-6,520
H1N1pdm,exposed,logHImid,-0.7943503405603037,0.12559538385460187,-6.3246778359298625,2.5376145241945817e-10,520
H1N1pdm,exposed,(Intercept),1.033873381370277,0.22316331370787484,4.632810672114492,3.607344122565148e-6,521
H1N1pdm,exposed,logHImid,-0.663713663626336,0.11179657875618926,-5.936797628430035,2.9064305345439793e-9,521
H1N1pdm,exposed,(Intercept),1.2085697888552562,0.2571764435503147,4.699379819438277,2.6095273169780395e-6,522
H1N1pdm,exposed,logHImid,-0.8063739500688765,0.13738791780530085,-5.869322156928155,4.375804454808662e-9,522
H1N1pdm,exposed,(Intercept),1.6783367304837868,0.2664453451499637,6.298990622407635,2.9959011432893586e-10,523
H1N1pdm,exposed,logHImid,-1.0071555854033618,0.14246454635245398,-7.069517372495485,1.5547346905393169e-12,523
H1N1pdm,exposed,(Intercept),1.4142778759089936,0.27434647245678573,5.155079499452163,2.5352334735927683e-7,524
H1N1pdm,exposed,logHImid,-0.9404310480378317,0.14896673252205464,-6.313027292174783,2.7362921853036574e-10,524
H1N1pdm,exposed,(Intercept),1.3420544209587304,0.25581058534598705,5.246281810987551,1.551994509819954e-7,525
H1N1pdm,exposed,logHImid,-0.8599453159285689,0.13560362728361666,-6.341609978691666,2.2737635142332169e-10,525
H1N1pdm,exposed,(Intercept),1.0057513218618326,0.23374819277828943,4.30271271793656,1.687195559945494e-5,526
H1N1pdm,exposed,logHImid,-0.7241206232039036,0.11920903533306738,-6.074377006581143,1.2446999199007695e-9,526
H1N1pdm,exposed,(Intercept),1.0887595993842913,0.2542646716716574,4.281993216856536,1.852266298579185e-5,527
H1N1pdm,exposed,logHImid,-0.7809272818797917,0.1338625687870765,-5.833798715770534,5.417947587920533e-9,527
H1N1pdm,exposed,(Intercept),1.501193021420864,0.28031510540201693,5.3553768330390605,8.537828955693258e-8,528
H1N1pdm,exposed,logHImid,-0.9956245789244602,0.1520195463990377,-6.549319495474844,5.7799855898554684e-11,528
H1N1pdm,exposed,(Intercept),1.2255602349984844,0.2531303702697431,4.841616727745832,1.2878698672172638e-6,529
H1N1pdm,exposed,logHImid,-0.8196134744828624,0.1332713143369736,-6.149961666998253,7.750167584609013e-10,529
H1N1pdm,exposed,(Intercept),1.5579920289950384,0.2891991570882696,5.387263381682357,7.153856333899555e-8,530
H1N1pdm,exposed,logHImid,-1.0154529541011694,0.15851665707912793,-6.405970027454454,1.494163175462713e-10,530
H1N1pdm,exposed,(Intercept),1.5710149064506296,0.269996000771815,5.81865991333094,5.932129025797707e-9,531
H1N1pdm,exposed,logHImid,-0.9909713040464172,0.14375567663914834,-6.893441199779031,5.44586356026765e-12,531
H1N1pdm,exposed,(Intercept),1.40379000417226,0.2564954452168844,5.4729626991436815,4.4257329500790376e-8,532
H1N1pdm,exposed,logHImid,-0.910189149655367,0.13638245165475876,-6.673799587937001,2.4926396254688903e-11,532
H1N1pdm,exposed,(Intercept),1.3004121075980684,0.2442353521376726,5.324422104401337,1.0127448857341401e-7,533
H1N1pdm,exposed,logHImid,-0.8288450629049379,0.1270694549723613,-6.5227718422591705,6.901981366830567e-11,533
H1N1pdm,exposed,(Intercept),1.099663996798794,0.24803910816130645,4.433429893174964,9.274567491171744e-6,534
H1N1pdm,exposed,logHImid,-0.7523842421622264,0.13012506427150633,-5.782008611287788,7.3813928498134935e-9,534
H1N1pdm,exposed,(Intercept),1.231116216437577,0.23770399823278587,5.1791986066298,2.2284112566878273e-7,535
H1N1pdm,exposed,logHImid,-0.8006730053087567,0.1210183798471968,-6.616127288431081,3.687309022146898e-11,535
H1N1pdm,exposed,(Intercept),1.4029909709479094,0.27070021846687187,5.182821716560996,2.1855392949413959e-7,536
H1N1pdm,exposed,logHImid,-0.9140978111633986,0.14549138981615797,-6.282830979334564,3.3246246113546644e-10,536
H1N1pdm,exposed,(Intercept),1.3243669978739443,0.2511877849729533,5.2724179960285324,1.346380013325991e-7,537
H1N1pdm,exposed,logHImid,-0.8418040845685264,0.13151771463091347,-6.400689724049226,1.5467661600600555e-10,537
H1N1pdm,exposed,(Intercept),1.3712541388575974,0.2652231089445253,5.170191030165522,2.3385481704841026e-7,538
H1N1pdm,exposed,logHImid,-0.9016243014899129,0.14139994243544682,-6.376412083063829,1.8128473793028437e-10,538
H1N1pdm,exposed,(Intercept),1.41707440867488,0.2548983767503609,5.559370078149678,2.7075005425329307e-8,539
H1N1pdm,exposed,logHImid,-0.9021274689031252,0.1342783409176992,-6.718339404089376,1.8380716851403545e-11,539
H1N1pdm,exposed,(Intercept),1.3257631004264658,0.2639298075828413,5.023165486946147,5.082671343642488e-7,540
H1N1pdm,exposed,logHImid,-0.8802677868287295,0.1402982018573679,-6.274262785802777,3.5129476050745327e-10,540
H1N1pdm,exposed,(Intercept),1.3314738472113694,0.2534507709820823,5.253382509163872,1.4933094981412037e-7,541
H1N1pdm,exposed,logHImid,-0.8466744839610659,0.13420553372673852,-6.308789663509816,2.812259984583851e-10,541
H1N1pdm,exposed,(Intercept),1.0387472591054767,0.22916458948856697,4.532756397590387,5.821894264077078e-6,542
H1N1pdm,exposed,logHImid,-0.7129754411564294,0.11616028025966217,-6.137859168062091,8.364095905231684e-10,542
H1N1pdm,exposed,(Intercept),1.0298382502619332,0.2303112259503119,4.471506961992873,7.76703308713808e-6,543
H1N1pdm,exposed,logHImid,-0.666201065339154,0.11530697720046983,-5.77763012710769,7.576012469802232e-9,543
H1N1pdm,exposed,(Intercept),1.3066315845473133,0.23812704910610574,5.487119541657354,4.08540675985504e-8,544
H1N1pdm,exposed,logHImid,-0.83552925237898,0.12296562987257603,-6.794819440560772,1.084482659554286e-11,544
H1N1pdm,exposed,(Intercept),1.5274942797106859,0.25295518740042366,6.038596383052975,1.5546055908012438e-9,545
H1N1pdm,exposed,logHImid,-0.9389204907298304,0.13154143693510598,-7.137830577242614,9.481539217074152e-13,545
H1N1pdm,exposed,(Intercept),1.422622279538479,0.265619308156786,5.355869230330024,8.51460762562389e-8,546
H1N1pdm,exposed,logHImid,-0.8891013594107654,0.142519402245561,-6.238458381118125,4.419041567891884e-10,546
H1N1pdm,exposed,(Intercept),0.9639587783348056,0.2190127296502286,4.40138242135187,1.0756335138929437e-5,547
H1N1pdm,exposed,logHImid,-0.669021504156265,0.10796253223829502,-6.196793371607846,5.762507018703223e-10,547
H1N1pdm,exposed,(Intercept),1.2795719564266912,0.26140632415563014,4.894954093248673,9.832867912960772e-7,548
H1N1pdm,exposed,logHImid,-0.8926234788708555,0.13732350230422463,-6.500150840118755,8.023951589805434e-11,548
H1N1pdm,exposed,(Intercept),1.309257524583536,0.26844702559984324,4.87715414859974,1.076273267029096e-6,549
H1N1pdm,exposed,logHImid,-0.9045362444201933,0.14366216584269373,-6.296273198405185,3.0488682983969887e-10,549
H1N1pdm,exposed,(Intercept),1.316604967539293,0.25361869599237885,5.191277253388514,2.088563465906393e-7,550
H1N1pdm,exposed,logHImid,-0.8485563739748493,0.13361388728913565,-6.350809718892497,2.1418451082656872e-10,550
H1N1pdm,exposed,(Intercept),1.053412825055808,0.22378760193309524,4.707199219064611,2.511434451260966e-6,551
H1N1pdm,exposed,logHImid,-0.689494748041369,0.1115093641000337,-6.183290108468663,6.277918753975322e-10,551
H1N1pdm,exposed,(Intercept),1.384708186935923,0.2610862892258532,5.303641914869297,1.135148798749692e-7,552
H1N1pdm,exposed,logHImid,-0.903523436411767,0.13753956792404642,-6.569189143525014,5.058998964001745e-11,552
H1N1pdm,exposed,(Intercept),1.2534149480574555,0.26244002376185527,4.776005313864916,1.7881166914971261e-6,553
H1N1pdm,exposed,logHImid,-0.8712117749458865,0.1403192868680438,-6.2087813756149846,5.339704654270775e-10,553
H1N1pdm,exposed,(Intercept),1.729880665955721,0.2757657970074296,6.2730066046193365,3.541418782776298e-10,554
H1N1pdm,exposed,logHImid,-1.0500623058243617,0.14806666349424358,-7.091821217847494,1.3235843636861786e-12,554
H1N1pdm,exposed,(Intercept),1.5150080299106723,0.268551610197354,5.641403634844411,1.686694326854e-8,555
H1N1pdm,exposed,logHImid,-0.9678993363297543,0.14452190356935546,-6.697250122126045,2.1237794428690875e-11,555
H1N1pdm,exposed,(Intercept),1.2597325455108808,0.2633780573693077,4.7829821439699085,1.7271347347799284e-6,556
H1N1pdm,exposed,logHImid,-0.8775995746571073,0.14071923866903654,-6.236528728819876,4.473871835198153e-10,556
H1N1pdm,exposed,(Intercept),1.4067396243757788,0.25919632229931927,5.427313211455521,5.720868603747525e-8,557
H1N1pdm,exposed,logHImid,-0.9593995898603401,0.13498412257616488,-7.107499545503941,1.1816412591874948e-12,557
H1N1pdm,exposed,(Intercept),1.7491891720823753,0.3023712047747602,5.784906579928358,7.255263876459035e-9,558
H1N1pdm,exposed,logHImid,-1.116438230640712,0.16709584256131954,-6.681424346216215,2.3663093022128042e-11,558
H1N1pdm,exposed,(Intercept),1.0687710555496093,0.22992926209427722,4.648260277160304,3.3474635696625894e-6,559
H1N1pdm,exposed,logHImid,-0.7408586088030734,0.11816392545859994,-6.269752853315977,3.6162161892016665e-10,559
H1N1pdm,exposed,(Intercept),1.285533834818599,0.24670337874749043,5.2108481097633765,1.8797930753649563e-7,560
H1N1pdm,exposed,logHImid,-0.8438306715574343,0.1288228514996441,-6.550318221761809,5.741460552670205e-11,560
H1N1pdm,exposed,(Intercept),1.9078046723476845,0.30737181598392666,6.20683020738456,5.406395483115518e-10,561
H1N1pdm,exposed,logHImid,-1.158622139528679,0.1694982157861034,-6.835600800605422,8.166205378818058e-12,561
H1N1pdm,exposed,(Intercept),1.2611361378374701,0.230613087748148,5.468623442632857,4.535441433602933e-8,562
H1N1pdm,exposed,logHImid,-0.7883188886733904,0.11445718320821241,-6.887456659136338,5.679866921788646e-12,562
H1N1pdm,exposed,(Intercept),1.1976892348010135,0.24664546410842164,4.855914294351375,1.1983252699612135e-6,563
H1N1pdm,exposed,logHImid,-0.8123952214542222,0.12878051967674692,-6.308370423519197,2.819886698138016e-10,563
