virus,term,estimate,std.error,statistic,p.value,ind
bvic,b1,-0.5782302057473173,0.16318371984666744,-3.543430719011925,3.9495706862446736e-4,8386
bvic,b0,-1.5011077383059845,0.35513850386253276,-4.226823399827787,2.3701353729862268e-5,8387
bvic,b1,-0.5653683327251321,0.1482121515103276,-3.8145882571965535,1.3641018014872233e-4,8387
bvic,b0,-1.8881503803272508,0.33049775306404944,-5.713050581500726,1.1096867743060036e-8,8388
bvic,b1,-0.3732759043438285,0.11004750134017081,-3.391952564102162,6.939645340440365e-4,8388
bvic,b0,-1.7552295944993643,0.3852773321878808,-4.5557561991304105,5.219745092584659e-6,8389
bvic,b1,-0.5400596834744046,0.15517762771497298,-3.480267686952754,5.009130278481255e-4,8389
bvic,b0,-1.5998180428087208,0.34343415206820826,-4.6582963085482145,3.1883706869862682e-6,8390
bvic,b1,-0.5119602165478733,0.13575157668550386,-3.771302175988226,1.6239787401607492e-4,8390
bvic,b0,-1.346227299259127,0.29716676781739215,-4.530208102160262,5.8925616014603845e-6,8391
bvic,b1,-0.4785299401873088,0.11123953651956783,-4.301797320983371,1.6941824679880523e-5,8391
bvic,b0,-1.543378764708941,0.4156752276537526,-3.7129438129388315,2.0486238064982312e-4,8392
bvic,b1,-0.6550263284905512,0.18786190747201745,-3.4867437326969504,4.889396285008275e-4,8392
bvic,b0,-2.2737270480373764,0.3463981131317606,-6.5639129136148355,5.2413820113449797e-11,8393
bvic,b1,-0.2932955911788332,0.11237443299582571,-2.6099850594105156,0.009054617712257995,8393
bvic,b0,-1.8989828508430737,0.356486602249155,-5.326940308168552,9.98809696657784e-8,8394
bvic,b1,-0.43961245972869695,0.13324942794271616,-3.299169583810041,9.697131062566661e-4,8394
bvic,b0,-1.2564078206409162,0.4004860488823983,-3.1372074611514296,0.0017056539039397769,8395
bvic,b1,-0.7063127526260242,0.1835063157407072,-3.8489833430258495,1.1860907156662764e-4,8395
bvic,b0,-1.9133253332369833,0.40418093772452435,-4.73383367362327,2.203182923575028e-6,8396
bvic,b1,-0.5293745876492832,0.16717170629306885,-3.1666518179890817,0.001542048297765347,8396
bvic,b0,-1.1102978616599284,0.3388944198364636,-3.276235301235447,0.0010520087401604157,8397
bvic,b1,-0.6468254577694549,0.14725186416780894,-4.392646989054953,1.1197887128612898e-5,8397
bvic,b0,-1.4212082367619356,0.382042893305646,-3.720022703379868,1.9920487016737002e-4,8398
bvic,b1,-0.6328245185512211,0.1699518257687429,-3.723552340133839,1.9643911315282266e-4,8398
bvic,b0,-1.837051870021005,0.40810249365507206,-4.501447304494248,6.7492299227453285e-6,8399
bvic,b1,-0.5534228904706184,0.16811455826835256,-3.291939116820675,9.949914940320934e-4,8399
bvic,b0,-3.180588746214548,0.4511053255943343,-7.050656611123136,1.7807546031525528e-12,8400
bvic,b1,-0.16724692150791384,0.12886698073409825,-1.2978260261486847,0.1943471241422577,8400
bvic,b0,-2.2970274701313333,0.3721903653028126,-6.171646781513221,6.758234890226768e-10,8401
bvic,b1,-0.33540910076829095,0.12527597856640463,-2.67736165070546,0.007420449104847842,8401
bvic,b0,-1.479320529705424,0.36572336169553454,-4.044916690164741,5.234173388807088e-5,8402
bvic,b1,-0.5956444800070114,0.15886057423062921,-3.7494795854273564,1.772019205831319e-4,8402
bvic,b0,-2.0278607099300046,0.3411877538099367,-5.943533105410495,2.7894338464091555e-9,8403
bvic,b1,-0.3784693549069268,0.1209240076898447,-3.129811541457131,0.0017491848280171334,8403
bvic,b0,-1.7747513343022492,0.38383879231939977,-4.6236893451494705,3.769743114016677e-6,8404
bvic,b1,-0.5403601206720385,0.1585648934326689,-3.407816881619452,6.548482444652349e-4,8404
bvic,b0,-1.9934020782724067,0.4158716473354816,-4.793310847335402,1.6405113345549057e-6,8405
bvic,b1,-0.5194734802301327,0.16832802727071008,-3.0860783474560667,0.0020281537395298193,8405
bvic,b0,-0.8499157066753174,0.3330458438092918,-2.551948095055631,0.010712247615394185,8406
bvic,b1,-0.7031128666254738,0.1497483058029763,-4.695297638629439,2.6621880261783132e-6,8406
bvic,b0,-1.2174126157913365,0.44053494742443455,-2.7634870352712726,0.005718736416291742,8407
bvic,b1,-0.7701724883941784,0.21006375641361988,-3.6663749213248042,2.460131633181475e-4,8407
bvic,b0,-1.9338894818391914,0.40573928452376495,-4.7663353182797845,1.8760693555330612e-6,8408
bvic,b1,-0.5270300483004647,0.16808062798086393,-3.13557876735484,0.0017151536242891992,8408
bvic,b0,-2.0132126191200785,0.3942380411501972,-5.106591472620174,3.2802185689163464e-7,8409
bvic,b1,-0.4846129087258288,0.15567874909644874,-3.112903408708617,0.0018525663825626451,8409
bvic,b0,-1.4760673668900814,0.3598638956763576,-4.101737864299611,4.100586736615956e-5,8410
bvic,b1,-0.5917994826098434,0.1562715282265184,-3.786994914083257,1.5248021996116842e-4,8410
bvic,b0,-1.9108506008635378,0.3531933863255095,-5.410210595230294,6.295067703786534e-8,8411
bvic,b1,-0.430499935686726,0.12833202920578732,-3.35457904274541,7.948584100819209e-4,8411
bvic,b0,-0.4614228807396089,0.809611272756305,-0.569931393332388,0.568724231380537,8412
bvic,b1,-1.2626336609539073,0.4697825307136322,-2.6876981973677894,0.0071946391026130605,8412
bvic,b0,-2.127236904675487,0.34231766480623155,-6.214218906522415,5.158057888090651e-10,8413
bvic,b1,-0.33227057976236546,0.11166996698692373,-2.975469490389242,0.002925404481069719,8413
bvic,b0,-1.9510474691063189,0.3461836000497882,-5.6358749196256515,1.741717675758799e-8,8414
bvic,b1,-0.41385919648691466,0.12806543144234855,-3.2316230213398565,0.00123089326591258,8414
bvic,b0,-2.0650572056888312,0.35074020449029786,-5.8877117001451555,3.915794177799211e-9,8415
bvic,b1,-0.3850176887942355,0.12801060889331037,-3.007701409459946,0.0026323163111189123,8415
bvic,b0,-1.8631774458129462,0.3191577800476732,-5.83779422683865,5.289642908536736e-9,8416
bvic,b1,-0.37529021544846997,0.11262797887001212,-3.3321224371930307,8.618632929866979e-4,8416
bvic,b0,-1.8609756109667617,0.379543886333537,-4.90318953347958,9.429292325045903e-7,8417
bvic,b1,-0.496475262307662,0.1453279604912619,-3.41624048551561,6.349214900148915e-4,8417
bvic,b0,-1.8527328276190276,0.3286924038367074,-5.636676740906538,1.7336309974027426e-8,8418
bvic,b1,-0.39869756593651684,0.12100759674593999,-3.2948143476776703,9.848672278267954e-4,8418
bvic,b0,-2.1617739907262803,0.35997153315789504,-6.00540262659619,1.908576815096876e-9,8419
bvic,b1,-0.3710630556579528,0.1278647694464293,-2.9019960483596283,0.0037079321756083943,8419
bvic,b0,-1.9878707849223813,0.3633716654911128,-5.470626836673373,4.4844663271148896e-8,8420
bvic,b1,-0.4334264000203481,0.13843866791753068,-3.1308189145430423,0.0017431961324340906,8420
bvic,b0,-1.621537703220963,0.40342225800033094,-4.019455226041675,5.83328656642551e-5,8421
bvic,b1,-0.6126497657484308,0.17312962844396249,-3.5386766046617457,4.0213818386610774e-4,8421
bvic,b0,-2.2028185837238174,0.41381658484358774,-5.323176171289576,1.0197090121420678e-7,8422
bvic,b1,-0.4471018659123028,0.15672699761148376,-2.85274313121623,0.004334364162335056,8422
bvic,b0,-1.050480455792391,0.42651563888025906,-2.462935376883813,0.013780475103312732,8423
bvic,b1,-0.8005448604649567,0.20791033490063032,-3.8504332208765524,1.1790907684130994e-4,8423
bvic,b0,-1.8866494155621918,0.3672918941427774,-5.136648659141915,2.7968112628983904e-7,8424
bvic,b1,-0.4789514512520459,0.14857506424519945,-3.223632805984273,0.0012657559040855184,8424
bvic,b0,-1.412895442217583,0.45296469418372237,-3.1192175910392543,0.0018133199659896811,8425
bvic,b1,-0.7452249530847622,0.21689273514615032,-3.435914774105284,5.9055671607721e-4,8425
bvic,b0,-2.1617439927860946,0.38968065327555457,-5.547475797463988,2.8982326362907778e-8,8426
bvic,b1,-0.40158251593327976,0.13506367562986502,-2.9732828909069213,0.002946327631396604,8426
bvic,b0,-2.061897227803566,0.4135327750324314,-4.986055162476205,6.162455679474564e-7,8427
bvic,b1,-0.49617085720479004,0.16601857049212507,-2.988646726290933,0.002802159198652221,8427
bvic,b0,-1.9966757513240083,0.3372782784359578,-5.919965437985168,3.220092821900263e-9,8428
bvic,b1,-0.37382000058873355,0.11864926429734403,-3.1506305816773743,0.0016291841071912725,8428
bvic,b0,-2.0470492628691264,0.35350068029161785,-5.7907929941759315,7.005487542966017e-9,8429
bvic,b1,-0.3765843533372975,0.12274963492738485,-3.0679060965034557,0.00215564344589399,8429
bvic,b0,-1.720511137363688,0.3263651839172452,-5.2717361475663695,1.3513926329115403e-7,8430
bvic,b1,-0.4317201757193738,0.11736054003900481,-3.67858034375005,2.3453581056930603e-4,8430
bvic,b0,-1.6916282006560706,0.36536817294560253,-4.629927634413649,3.65793547525413e-6,8431
bvic,b1,-0.5249249346821558,0.1474996421956907,-3.558821749450263,3.7252223878723935e-4,8431
bvic,b0,-2.0876837560996564,0.38263223624242193,-5.456110485100308,4.866771746531825e-8,8432
bvic,b1,-0.4255513705367969,0.13661285272674986,-3.1150170869206266,0.0018393425461357047,8432
bvic,b0,-0.48654620487983213,0.8164622515102178,-0.5959200244467678,0.5512286552811536,8433
bvic,b1,-1.2618322166159734,0.47290068180536476,-2.6682816607469286,0.007624031399073506,8433
bvic,b0,-1.8852426109781082,0.324798563312651,-5.804344057899586,6.461846798142535e-9,8434
bvic,b1,-0.38523504172349804,0.11547822869747422,-3.335997149148548,8.49940353550848e-4,8434
bvic,b0,-1.8413275920576386,0.3492511271656299,-5.272216605286436,1.3478586658505706e-7,8435
bvic,b1,-0.45775231324814025,0.134670549187138,-3.3990528442269015,6.761965004979164e-4,8435
bvic,b0,-1.8169635244252,0.35504880977464626,-5.117503493613874,3.096063295651887e-7,8436
bvic,b1,-0.4628901005700562,0.13435246820678928,-3.445341248644547,5.703388703329883e-4,8436
bvic,b0,-1.1192087021697166,0.5567245600942947,-2.0103454785255956,0.04439463663866999,8437
bvic,b1,-0.9233967523187709,0.29135295089890534,-3.169340655276817,0.0015278520819686325,8437
bvic,b0,-1.417112441321788,0.34446053733435333,-4.1140051986456045,3.888526711022742e-5,8438
bvic,b1,-0.570325082339556,0.14797195685952952,-3.8542781648888265,1.1607157068705975e-4,8438
bvic,b0,-1.9918310940265156,0.35828954326074175,-5.559277772661592,2.7089327206841962e-8,8439
bvic,b1,-0.41357711469898467,0.12959285724970737,-3.19135732845275,0.0014160602847387452,8439
bvic,b0,-1.5791133244701,0.43413541051699894,-3.637375082096116,2.754306981097006e-4,8440
bvic,b1,-0.6648644562683889,0.1919073176786306,-3.4645080985487784,5.31202145044387e-4,8440
bvic,b0,-2.1753511167834927,0.38469566804948374,-5.654732552131768,1.5608912963469113e-8,8441
bvic,b1,-0.40338298745589873,0.13940952075060709,-2.8935110405947086,0.0038096089727717706,8441
bvic,b0,-1.4865768071689447,0.4426745665503133,-3.358170808758185,7.846011358992977e-4,8442
bvic,b1,-0.705098960737704,0.20802777891540505,-3.38944618076432,7.003395485694898e-4,8442
bvic,b0,-1.8936196633087208,0.3647732714859034,-5.1912237308261755,2.089164028430672e-7,8443
bvic,b1,-0.45369559990203917,0.13753690200763494,-3.2987190585175,9.712706438877654e-4,8443
bvic,b0,-1.0081669349756748,0.5998285140139602,-1.6807586025365426,0.092809812601852,8444
bvic,b1,-0.9961101679721963,0.32405672367993055,-3.0738759457311864,0.00211297275513885,8444
bvic,b0,-1.5634207755047558,0.4400881831945361,-3.5525170527327314,3.815642861833387e-4,8445
bvic,b1,-0.6797428943210838,0.20662928024281657,-3.289673629614818,0.0010030365084539405,8445
bvic,b0,-2.1578330143475504,0.4807920339101081,-4.4880797978258355,7.186801094109312e-6,8446
bvic,b1,-0.5676559908131287,0.2055833348443341,-2.761196530073572,0.005759000977887326,8446
bvic,b0,-2.1636962434092535,0.39862452345271815,-5.427905500314496,5.7019213818020204e-8,8447
bvic,b1,-0.4421163596702795,0.14974869989987927,-2.9523886348654433,0.0031532578903055125,8447
bvic,b0,-1.1835199219101493,0.387396584147705,-3.055060293094638,0.00225015281669222,8448
bvic,b1,-0.7064381231278647,0.18301873937816313,-3.859922352913733,1.1342305996489617e-4,8448
bvic,b0,-1.4687588173559367,0.3576443866937835,-4.1067576397151555,4.012518569762186e-5,8449
bvic,b1,-0.5810124168940468,0.15267199398238446,-3.805625391655558,1.414463314193037e-4,8449
bvic,b0,-1.8365706236310988,0.3275847258029912,-5.606398830498613,2.0657963403795423e-8,8450
bvic,b1,-0.4022116409441331,0.1182521484407351,-3.4013051453835623,6.706492078909813e-4,8450
bvic,b0,-2.0111437801606367,0.34322035757149977,-5.859628474227886,4.639038689615366e-9,8451
bvic,b1,-0.37323937048567807,0.12109361377558098,-3.0822382687941823,0.002054503146603901,8451
bvic,b0,-1.4996577698953242,0.3613242174371809,-4.150449091212802,3.31823568762572e-5,8452
bvic,b1,-0.5779783397303024,0.1524683886411649,-3.790807687294297,1.501581888438927e-4,8452
bvic,b0,-1.9403162666560017,0.3435837157663018,-5.647288208431166,1.6299844861048352e-8,8453
bvic,b1,-0.4118649214299581,0.12983966026173885,-3.1721041213423944,0.0015133873662096535,8453
bvic,b0,-1.7167113651296022,0.3482322702730374,-4.9297882812054885,8.231877966490541e-7,8454
bvic,b1,-0.4918785884574161,0.13822662978724123,-3.5584936796514306,3.7298776481143085e-4,8454
bvic,b0,-1.3322719812180501,0.3677884323874669,-3.622386850423004,2.918971537016983e-4,8455
bvic,b1,-0.6392856370587647,0.16054926551236218,-3.981865846714448,6.83763721012869e-5,8455
bvic,b0,-2.3562836102147435,0.36630435794551075,-6.432584158786476,1.2545252801137562e-10,8456
bvic,b1,-0.31671823679045585,0.12384253070256446,-2.557427040562709,0.010544967589342048,8456
bvic,b0,-2.2348638453259646,0.3531081646679897,-6.329119711596863,2.4656376877548433e-10,8457
bvic,b1,-0.3185953415622963,0.1168422223502327,-2.726714154813932,0.006396842743799842,8457
bvic,b0,-1.7678169415619815,0.3201365154406191,-5.522072167021782,3.350248215798022e-8,8458
bvic,b1,-0.40455442520955903,0.11667038874052633,-3.4674987336271212,5.253262173323492e-4,8458
bvic,b0,-1.82258657816931,0.3446519342040593,-5.288194834531828,1.2352936328386624e-7,8459
bvic,b1,-0.43896455801744344,0.12594517712944178,-3.48536218712283,4.914713133954418e-4,8459
bvic,b0,-1.8082049812032952,0.3394422609085196,-5.3269883848982795,9.985454645278292e-8,8460
bvic,b1,-0.44050258370049067,0.12623193339515848,-3.489628748072283,4.836919992423507e-4,8460
bvic,b0,-1.895987853510151,0.4124707145846039,-4.5966605299956536,4.29316231469433e-6,8461
bvic,b1,-0.5444115758280474,0.16797327265586695,-3.241060718888317,0.0011908581573769803,8461
bvic,b0,-2.530966386778569,0.3926140855429483,-6.446448255361192,1.1450168340593756e-10,8462
bvic,b1,-0.28482851929514275,0.12388800888892987,-2.2990806119945146,0.021500362223770934,8462
bvic,b0,-1.8504691281395595,0.35246209784881877,-5.25012232360167,1.519982408665919e-7,8463
bvic,b1,-0.450362132414868,0.13371585744032818,-3.368053281308433,7.570096482332343e-4,8463
bvic,b0,-2.0010115653529468,0.3599419359966634,-5.5592621065734775,2.7091758629296614e-8,8464
bvic,b1,-0.4210423235942904,0.13451178864810198,-3.130151846361843,0.0017471596492393071,8464
bvic,b0,-1.9174617296209264,0.30049798326916854,-6.380947082441403,1.7599612063987608e-10,8465
bvic,b1,-0.3221377715307592,0.1016294221519315,-3.1697294416293875,0.0015258094023934384,8465
bvic,b0,-2.1563884714088832,0.3758710807856737,-5.737042783130427,9.634392624070626e-9,8466
bvic,b1,-0.3913071897785176,0.13299584857327923,-2.942251160290253,0.003258355387349628,8466
bvic,b0,-2.69271003806327,0.42844362319926904,-6.28486431413379,3.2814016102253214e-10,8467
bvic,b1,-0.305228043685557,0.1416635955332275,-2.154597605239838,0.031193336605900096,8467
bvic,b0,-2.9513982488059525,0.38375653885221206,-7.690809015615396,1.4620754446166925e-14,8468
bvic,b1,-0.15160918994983774,0.11090163210161025,-1.3670600430021664,0.1716064861879661,8468
bvic,b0,-1.6592789779559418,0.34255139474152435,-4.843883292923001,1.2732573905831972e-6,8469
bvic,b1,-0.49812436190126486,0.13964333074832452,-3.567118882311832,3.6092776308089793e-4,8469
bvic,b0,-1.5371939911169734,0.34024526816502254,-4.517899688678163,6.245605819244313e-6,8470
bvic,b1,-0.5258318190074448,0.13773655841498966,-3.8176634080194884,1.3472155439711724e-4,8470
bvic,b0,-1.9450211394777879,0.4385094427124979,-4.4355285200848265,9.184667037140658e-6,8471
bvic,b1,-0.5616037441733901,0.17956241167478396,-3.127624200049973,0.0017622534587506556,8471
bvic,b0,-1.7536536995143293,0.3926210293858412,-4.466530237204788,7.949843050939376e-6,8472
bvic,b1,-0.542991086892217,0.15828140618351003,-3.430542474854425,6.02375657942251e-4,8472
bvic,b0,-1.5625468173388193,0.39504541598754395,-3.9553599512925053,7.641950490293661e-5,8473
bvic,b1,-0.6193036285250637,0.17044817131572065,-3.6333838242120495,2.797284264533219e-4,8473
bvic,b0,-1.951202500160012,0.32574848361021536,-5.989905090378824,2.099635299363851e-9,8474
bvic,b1,-0.36439029851596466,0.11561238353730716,-3.1518275756193446,0.0016225205365582908,8474
bvic,b0,-1.058014344361114,0.38428236456154635,-2.7532211777875206,0.005901201318569778,8475
bvic,b1,-0.7413202886902173,0.17908256285439164,-4.139544782441882,3.479956664395342e-5,8475
bvic,b0,-1.1963636553436048,0.38866703050183976,-3.0781197309143558,0.0020831120165082503,8476
bvic,b1,-0.7014508481150603,0.17417920929035158,-4.02717896684077,5.645006524550989e-5,8476
bvic,b0,-1.6553960092793776,0.3899635456685009,-4.245001943557544,2.1859152636556418e-5,8477
bvic,b1,-0.579182236003704,0.16481948593317988,-3.514039815889928,4.4134665378802585e-4,8477
bvic,b0,-1.3562281751306038,0.4595475946343341,-2.9512246195299228,0.003165166465005632,8478
bvic,b1,-0.7582706167355687,0.22409902604755538,-3.3836408399858837,7.153150925730341e-4,8478
bvic,b0,-1.8218130857708215,0.3577258416108452,-5.092763434610058,3.5288189542736244e-7,8479
bvic,b1,-0.4630389403629205,0.13577347436843723,-3.410378518460904,6.487277694419539e-4,8479
bvic,b0,-1.7471063612317477,0.4333154979785693,-4.031949859587425,5.531599046947422e-5,8480
bvic,b1,-0.6192307959811568,0.189205242419442,-3.2727993583201425,0.0010648804031492443,8480
bvic,b0,-1.415530668946578,0.40645036939970713,-3.4826654753376096,4.964482983992067e-4,8481
bvic,b1,-0.6731961800434515,0.18082829368674608,-3.72284760486458,1.9698843109448627e-4,8481
bvic,b0,-2.15484782924759,0.3856449532206747,-5.587646904883875,2.3016703085642924e-8,8482
bvic,b1,-0.42184747821140733,0.14403732358161908,-2.9287372725470457,0.0034034196185020113,8482
bvic,b0,-1.3244654570961725,0.3080229157230428,-4.299892603727765,1.7088089926414358e-5,8483
bvic,b1,-0.5127286909811726,0.11951352640886143,-4.290131053677586,1.7856771169252625e-5,8483
bvic,b0,-1.8338164833901534,0.3851267533951919,-4.7615920400845555,1.920716621556231e-6,8484
bvic,b1,-0.530075094209496,0.16036670246796972,-3.3053937385497383,9.484305990332705e-4,8484
bvic,b0,-1.715774954968898,0.35444019986330755,-4.840802357155309,1.2931593748302521e-6,8485
bvic,b1,-0.4856202289835823,0.13510774069109613,-3.594318330686035,3.252419893983368e-4,8485
bvic,b0,-1.844095650860051,0.4280900268290849,-4.3077285974622965,1.6493959485023564e-5,8486
bvic,b1,-0.5829216347057402,0.18102692814425247,-3.2200824522705007,0.001281537316183899,8486
bvic,b0,-2.199961255580594,0.36968741797775617,-5.950868621969072,2.667231247081165e-9,8487
bvic,b1,-0.36984927418404917,0.1331816275786949,-2.7770292412556015,0.0054858243400113344,8487
bvic,b0,-1.4205228306602877,0.3619329711661696,-3.9248229474183534,8.679355024223693e-5,8488
bvic,b1,-0.6067676299629653,0.15495516150852554,-3.9157626248518436,9.011888394403903e-5,8488
bvic,b0,-1.4452805666097395,0.35658020332746515,-4.0531710765851665,5.05280243937033e-5,8489
bvic,b1,-0.5828837913140549,0.1496432455020887,-3.8951560383386568,9.813553324893399e-5,8489
bvic,b0,-1.4150225467682518,0.37526405632289067,-3.770738291947459,1.627652978078673e-4,8490
bvic,b1,-0.6252717499471333,0.1675968562805102,-3.730808344642238,1.908663841018717e-4,8490
bvic,b0,-2.094418839698001,0.3654303369927355,-5.731376483227326,9.961887826484144e-9,8491
bvic,b1,-0.40157346166288405,0.13154608512899907,-3.052720734859467,0.002267768759136452,8491
bvic,b0,-1.6933018021078654,0.4158387070471632,-4.072015840304679,4.660800885980188e-5,8492
bvic,b1,-0.6089463675007268,0.18032325938466776,-3.376970722349883,7.328885060798613e-4,8492
bvic,b0,-1.7805089269881793,0.396557803360362,-4.489910201994402,7.125320558916207e-6,8493
bvic,b1,-0.5555656011975909,0.1654039023731798,-3.3588421628900798,7.826975818372119e-4,8493
bvic,b0,-1.9921358060762677,0.3515101522314411,-5.667363498407884,1.450114951825593e-8,8494
bvic,b1,-0.39795998095426005,0.12457981716681168,-3.1944177636847373,0.0014011319776949876,8494
bvic,b0,-1.1292038536611133,0.6057961211209315,-1.8639998083376585,0.06232173125273365,8495
bvic,b1,-0.9691464858033414,0.3223232380947991,-3.006753380649222,0.0026405389035366704,8495
bvic,b0,-2.110574593852426,0.3641288188547486,-5.796230577108857,6.782200117286036e-9,8496
bvic,b1,-0.3935462250967812,0.13257209264659078,-2.9685450175844506,0.0029921327000130655,8496
bvic,b0,-2.184528229905495,0.34386132313728734,-6.352933822200519,2.1124661351014702e-10,8497
bvic,b1,-0.3265089389463386,0.11505809230874534,-2.837774661430931,0.00454292422008078,8497
bvic,b0,-1.6261482547289532,0.34404189386394785,-4.726599532590694,2.2831090578450983e-6,8498
bvic,b1,-0.5042462648708039,0.13717720306787937,-3.675875098731149,2.3703547970139256e-4,8498
bvic,b0,-1.374651077557668,0.3651266872246756,-3.7648605967599282,1.666420250587741e-4,8499
bvic,b1,-0.6168684144216962,0.15586646888905653,-3.9576723513302534,7.568367542449526e-5,8499
bvic,b0,-2.285153656791201,0.3984782574059566,-5.734700988875188,9.768452433374842e-9,8500
bvic,b1,-0.3997439336290144,0.14608359618703579,-2.7364053464100695,0.0062114461527338375,8500
bvic,b0,-1.7977461963563104,0.35267693409957446,-5.097430601596237,3.442945703015697e-7,8501
bvic,b1,-0.48129681804087754,0.14114429881931972,-3.409962868262859,6.497172458875088e-4,8501
bvic,b0,-2.135491626073049,0.3650613564949611,-5.84967865833952,4.925236038076452e-9,8502
bvic,b1,-0.38117715931427965,0.12865012430326042,-2.9628977148576245,0.003047578208639249,8502
bvic,b0,-1.5906949261661367,0.34692341121374426,-4.585147253686168,4.536665895050434e-6,8503
bvic,b1,-0.5166023295521185,0.14125944364456205,-3.6571171188525753,2.5506785450188113e-4,8503
bvic,b0,-1.1245910062372975,0.5141575435533356,-2.1872498426557443,0.028724290099873172,8504
bvic,b1,-0.8794948588623254,0.2648314530805282,-3.320960741754849,8.970815484873283e-4,8504
bvic,b0,-1.987891646444222,0.41162986691962095,-4.829318293447346,1.3700126668580952e-6,8505
bvic,b1,-0.5228782504135163,0.16996560085822146,-3.0763769125829206,0.002095327935235979,8505
bvic,b0,-2.195046614249746,0.38856425752636453,-5.649121275908424,1.612700574674133e-8,8506
bvic,b1,-0.4069242509326985,0.13861093323207788,-2.935729826242354,0.0033276400708166566,8506
bvic,b0,-2.2113303923937564,0.41869973542248445,-5.281422951372151,1.2818438861893908e-7,8507
bvic,b1,-0.4546199328165937,0.15707463821791334,-2.8942924075743455,0.003800140949359705,8507
bvic,b0,-1.613550598019355,0.3536023561866889,-4.563178298414562,5.0384989938257286e-6,8508
bvic,b1,-0.5355361306940284,0.15141292102102782,-3.5369249010106247,4.048147565976677e-4,8508
bvic,b0,-0.9413157433264657,0.4269174653963968,-2.204912704736606,0.027460220818089,8509
bvic,b1,-0.8315258429864516,0.21073056438572718,-3.945919498722564,7.949432062555168e-5,8509
bvic,b0,-1.365403560530459,0.37944852794904627,-3.598389399243658,3.201939642038198e-4,8510
bvic,b1,-0.6395208504848267,0.16567292265661474,-3.860141055218433,1.1332159099447072e-4,8510
bvic,b0,-1.547572789561776,0.41607594779978635,-3.7194478501950323,1.9965876408805825e-4,8511
bvic,b1,-0.6506375568498428,0.18245352126895606,-3.5660454910636297,3.624084902079514e-4,8511
bvic,b0,-1.5295916499115174,0.3725922550532865,-4.105269578651767,4.038436516913988e-5,8512
bvic,b1,-0.5892898289108454,0.156862387447494,-3.7567312247373277,1.7214721270289907e-4,8512
bvic,b0,-1.7341941511354615,0.3459431454042863,-5.012945549502929,5.360306926737657e-7,8513
bvic,b1,-0.47361398619779516,0.13552400762937392,-3.494686989282499,4.7461801533942293e-4,8513
bvic,b0,-1.8070848934452493,0.35901016142389613,-5.033520183044511,4.815540898443303e-7,8514
bvic,b1,-0.4826887332923521,0.1427527512843658,-3.3812919817624274,7.214583563697904e-4,8514
bvic,b0,-1.9640680578237542,0.3293725520044137,-5.963059295230633,2.475585349777782e-9,8515
bvic,b1,-0.36368712362707273,0.11525165896810326,-3.155591224311364,0.0016017316904049122,8515
bvic,b0,-1.987499531220708,0.3653010315668087,-5.440716996325319,5.306655747553487e-8,8516
bvic,b1,-0.42512597989834516,0.1345025067397667,-3.160729046640537,0.0015737481807913379,8516
bvic,b0,-1.4089310726797097,0.40195931057403494,-3.505158446678661,4.5633561222541694e-4,8517
bvic,b1,-0.6672895599413118,0.1771126006307793,-3.7676007103096407,1.6482405460380118e-4,8517
bvic,b0,-1.3859458952697439,0.35221317438887534,-3.934963243991361,8.320942950241079e-5,8518
bvic,b1,-0.5924799077567701,0.1501398638336496,-3.946186526539146,7.940576334191888e-5,8518
bvic,b0,-1.5797935397602383,0.3592284882445667,-4.3977401332510615,1.0938383381090137e-5,8519
bvic,b1,-0.5527598169076209,0.15533483597484138,-3.5585051700646724,3.729714509049142e-4,8519
bvic,b0,-2.1441079501126974,0.39722927319884244,-5.397658467731842,6.751623304453982e-8,8520
bvic,b1,-0.4484039657315331,0.1528530439320622,-2.933562552609897,0.0033509612348201633,8520
bvic,b0,-1.516884901601193,0.33085594129494605,-4.584729219805502,4.545751554067092e-6,8521
bvic,b1,-0.5112831719818672,0.13043949108160427,-3.919696157523363,8.866067445429503e-5,8521
bvic,b0,-1.796527332079245,0.34724029111548865,-5.173729483718633,2.2946698190839835e-7,8522
bvic,b1,-0.46082609273447034,0.13212949171029856,-3.4876853514645907,4.8722108536849925e-4,8522
bvic,b0,-2.127284438736916,0.3499044631021161,-6.079615046567982,1.2047141920831277e-9,8523
bvic,b1,-0.3609182951524493,0.12463123275801667,-2.895889635090157,0.0037808534338144234,8523
bvic,b0,-2.381497113127222,0.3869565333190263,-6.154430557614585,7.534772933538296e-10,8524
bvic,b1,-0.35849341690275277,0.13517414612009573,-2.6520856775692048,0.007999623990164413,8524
bvic,b0,-1.6178826627988574,0.38826754327545476,-4.166927395347742,3.087327743137127e-5,8525
bvic,b1,-0.5881222072716437,0.16568873309898413,-3.5495606506949,3.8587456543009e-4,8525
bvic,b0,-1.4518217554941397,0.4025840890814642,-3.606257164327125,3.1064528972792597e-4,8526
bvic,b1,-0.6512688652985461,0.17446679222710765,-3.7329101829921516,1.892801037252388e-4,8526
bvic,b0,-1.4997728488938915,0.41395201905295304,-3.6230596297732744,2.911386711963037e-4,8527
bvic,b1,-0.659114780965361,0.1867381746879665,-3.5296199187269592,4.1615705681819203e-4,8527
bvic,b0,-1.7228759443748978,0.3225534899653567,-5.341365069588738,9.224926663583708e-8,8528
bvic,b1,-0.4406112918640065,0.1242169693433326,-3.547110303795675,3.89481484997152e-4,8528
