prot_point,prot_l,prot_u,loghimid,population,virus
0.10749537072014004,0.017124687374086234,0.4543260078975554,1.4789999999999999,General,H3N2
0.11948756850773512,0.020415966296186583,0.4690962804003276,1.5659999999999998,General,H3N2
0.13261882382241852,0.024320009519395724,0.4839645511834385,1.6529999999999998,General,H3N2
0.14695231584960255,0.028943126543412467,0.4989094259773571,1.7399999999999998,General,H3N2
0.16254466732850759,0.03440700291223986,0.5139094412302715,1.827,General,H3N2
0.1794434252498629,0.040849696936087976,0.5289432634125856,1.914,General,H3N2
0.19768432911590017,0.048426162710106024,0.5439898987798966,2.001,General,H3N2
0.2172884562906361,0.05730803054481126,0.5590289128715107,2.088,General,H3N2
0.23825936770071054,0.06768230552666854,0.5740406592793283,2.175,General,H3N2
0.2605804097965694,0.07974857868073093,0.5890065175554765,2.262,General,H3N2
0.28421235598406713,0.09371429886388061,0.603909140512852,2.3489999999999998,General,H3N2
0.30909158766236056,0.10978765087838926,0.6187327115616088,2.436,General,H3N2
0.33512901638991255,0.1281676581679464,0.6334632130237274,2.5229999999999997,General,H3N2
0.3622099301429049,0.14903131349191656,0.6480887064106331,2.61,General,H3N2
0.3901949055606777,0.17251787145686948,0.6625996251448762,2.6969999999999996,General,H3N2
0.4189218647901547,0.19871092805579138,0.676989078660262,2.784,General,H3N2
0.4482092739209189,0.22761954171438648,0.6912531633952697,2.871,General,H3N2
0.47786038759304295,0.25916033657666104,0.7053912695433495,2.9579999999999997,General,H3N2
0.5076683516756939,0.29314312217722127,0.7194063603843113,3.045,General,H3N2
0.5374218949260918,0.32926286093862955,0.7333051803260273,3.1319999999999997,General,H3N2
0.5669112825967688,0.36710061029200913,0.7470983138525545,3.219,General,H3N2
0.5959341786106287,0.40613523515813765,0.7607999648688403,3.3059999999999996,General,H3N2
0.6243010721596285,0.445766274313496,0.7744272499962284,3.393,General,H3N2
0.6518399679976224,0.48534660886642134,0.7879987027094073,3.4799999999999995,General,H3N2
0.6784001107854777,0.5242219419617653,0.8015315902851723,3.5669999999999997,General,H3N2
0.7038546023592814,0.5617729786512646,0.815037616921881,3.654,General,H3N2
0.7281018647823587,0.5974558120442266,0.828516753847969,3.7409999999999997,General,H3N2
0.751065990055223,0.6308362579679279,0.841949483644269,3.828,General,H3N2
0.7726960902646249,0.6616143744240557,0.855288786222369,3.9149999999999996,General,H3N2
0.792964814059266,0.6896359337213417,0.8684544971989706,4.002,General,H3N2
0.8118662246661658,0.7148885390649464,0.881333404392165,4.0889999999999995,General,H3N2
0.8294132424998867,0.737482193671938,0.8937874746498512,4.176,General,H3N2
0.8456348454168497,0.7576176237875838,0.9056696102418327,4.263,General,H3N2
0.8605731967512209,0.7755490930278454,0.9168428246041884,4.35,General,H3N2
0.8742808406268241,0.7915495651019575,0.9271971452259213,4.436999999999999,General,H3N2
0.8868180703640332,0.8058840249431842,0.9366599584653763,4.524,General,H3N2
0.89825054282671,0.8187930163048429,0.9451986190827633,4.611,General,H3N2
0.908647181882511,0.8304852330229772,0.9528168287187851,4.6979999999999995,General,H3N2
0.9180783892868875,0.8411364711304069,0.9595474279180636,4.784999999999999,General,H3N2
0.9266145618356706,0.8508922058673709,0.9654440488459448,4.872,General,H3N2
0.9343248994700655,0.8598717404471306,0.9705732754525571,4.959,General,H3N2
0.9412764796247844,0.8681726646538751,0.9750081372971185,5.045999999999999,General,H3N2
0.9475335677120459,0.8758749769964707,0.9788231735521445,5.133,General,H3N2
0.9531571313805777,0.8830446143073629,0.9820909684789766,5.22,General,H3N2
0.9582045262596872,0.8897363450167353,0.9848799128095077,5.3069999999999995,General,H3N2
0.9627293225691512,0.8959960809025309,0.9872529114641017,5.393999999999999,General,H3N2
0.9667812446466401,0.9018626971518643,0.9892667804988114,5.481,General,H3N2
0.970406198647271,0.907369454122609,0.9909721205215288,5.568,General,H3N2
0.9736463670585263,0.9125451043448948,0.9924135016500408,5.654999999999999,General,H3N2
0.9765403520071431,0.9174147543014594,0.9936298380277433,5.742,General,H3N2
0.9791233524570087,0.9220005366357895,0.9946548650917488,5.829,General,H3N2
0.9814273632185715,0.9263221363247164,0.9955176600372232,5.9159999999999995,General,H3N2
0.9834813861690527,0.9303972044370915,0.9962431662179553,6.002999999999999,General,H3N2
0.9853116462106128,0.9342416852617645,0.9968526968829349,6.09,General,H3N2
0.9869418062843895,0.9378700765144509,0.9973644039544396,6.177,General,H3N2
0.9883931772389407,0.9412956376804741,0.9977937046057859,6.263999999999999,General,H3N2
0.9896849195558831,0.9445305580079904,0.9981536630802279,6.351,General,H3N2
0.9908342348995651,0.9475860929763384,0.9984553281868678,6.438,General,H3N2
0.9918565462170827,0.9504726760221801,0.9987080287236738,6.5249999999999995,General,H3N2
0.9927656657031647,0.9532000107541366,0.9989196300841822,6.611999999999999,General,H3N2
0.9935739503914792,0.9557771477044936,0.9990967557708662,6.699,General,H3N2
0.9942924454661255,0.9582125487634643,0.9992449776539292,6.786,General,H3N2
0.994931015627148,0.960514141749333,0.9993689787114108,6.872999999999999,General,H3N2
0.9954984650109685,0.9626893670353713,0.9994726917554904,6.959999999999999,General,H3N2
0.996002646276613,0.9647452177433649,0.9995594173516046,7.047,General,H3N2
0.9964505595345703,0.9666882746950674,0.9996319238114989,7.1339999999999995,General,H3N2
0.9968484418276775,0.9685247370651551,0.9996925318140925,7.220999999999999,General,H3N2
0.9972018478810979,0.9702604494859006,0.9997431858945655,7.308,General,H3N2
0.9975157228280125,0.9719009262023304,0.9997855147511361,7.395,General,H3N2
0.9977944675943917,0.9734513727576193,0.9998208820548444,7.481999999999999,General,H3N2
0.9980419975943027,0.9749167055946493,0.9998504292116681,7.568999999999999,General,H3N2
0.9982617953498015,0.9763015698854647,0.9998751113180069,7.656,General,H3N2
0.9984569576089746,0.9776103558415229,0.9998957273684553,7.742999999999999,General,H3N2
0.9986302374939274,0.978847213710837,0.9999129456167287,7.829999999999999,General,H3N2
0.9987840821687839,0.9800160676307951,0.9999273248542484,7.917,General,H3N2
0.9989206664769907,0.9811206284755989,0.9999393322538183,8.004,General,H3N2
0.9990419229580846,0.9821644058133474,0.9999493583257099,8.091,General,H3N2
0.9991495686169657,0.9831507190685608,0.9999577294481354,8.177999999999999,General,H3N2
0.9992451287839247,0.9840827079704435,0.9999647183615535,8.264999999999999,General,H3N2
0.9993299583712816,0.984963342354664,0.9999705529547348,8.352,General,H3N2
0.9994052608025799,0.9857954313762741,0.9999754236184517,8.439,General,H3N2
0.9994721048627812,0.9865816321831373,0.9999794893986581,8.526,General,H3N2
0.9995314396927684,0.9873244580924986,0.9999828831439036,8.613,General,H3N2
0.999584108128561,0.9880262863078144,0.9999857158104442,8.7,General,H3N2
