fit,se,fit_high,fit_low,loghimid,population,virus
0.11407383689493344,0.25767822966340875,0.1758461687502657,0.07210282298644766,5.045999999999999,Exposed,H3N2
0.10900822793741782,0.26474828341251794,0.17051033670985716,0.06787438119532996,5.133,Exposed,H3N2
0.10414112199227454,0.2718341640241319,0.1653082191816695,0.06387498911760336,5.22,Exposed,H3N2
0.09946706751176826,0.27893466533390887,0.1602380108677628,0.060094443025744626,5.3069999999999995,Exposed,H3N2
0.09498055230358449,0.28604869856826487,0.15529785873117752,0.05652272966018912,5.393999999999999,Exposed,H3N2
0.09067602715374679,0.2931752786536984,0.15048586301761813,0.05315005888620872,5.481,Exposed,H3N2
0.08654792754941676,0.3003135123636074,0.14580007905326764,0.04996689046768765,5.568,Exposed,H3N2
0.08259069354299253,0.3074625880267009,0.14123851965639977,0.04696395556418942,5.654999999999999,Exposed,H3N2
0.07879878781123106,0.31462176656646684,0.1367991580261072,0.04413227351990223,5.742,Exposed,H3N2
0.07516671197322111,0.3217903736785007,0.1324799309929745,0.04146316447473697,5.829,Exposed,H3N2
0.07168902123906751,0.3289677929833119,0.12827874253460636,0.03894825828946569,5.9159999999999995,Exposed,H3N2
0.06836033746733439,0.33615346001772844,0.12419346747421878,0.03657950023879808,6.002999999999999,Exposed,H3N2
0.06517536071378027,0.34334685694918954,0.12022195529347435,0.03434915388907145,6.09,Exposed,H3N2
0.06212887935692246,0.35054750791483474,0.11636203400179068,0.03224980154114587,6.177,Exposed,H3N2
0.05921577888763774,0.3577549749020024,0.11261151401379332,0.030274342584408087,6.263999999999999,Exposed,H3N2
0.056431049450543,0.36496885409906,0.108968191994684,0.028415990074746045,6.351,Exposed,H3N2
0.05376979222444367,0.37218877265582145,0.10542985464024046,0.02666826581809545,6.438,Exposed,H3N2
0.05122722472785013,0.3794143858015004,0.10199428236415975,0.025024994211827134,6.5249999999999995,Exposed,H3N2
0.048798685133580766,0.3866453742754854,0.09865925287061705,0.023480295068859958,6.611999999999999,Exposed,H3N2
0.0464796356739301,0.39388144203243175,0.09542254459436827,0.02202857562402072,6.699,Exposed,H3N2
0.04426566521487818,0.40112231418843164,0.09228193999457646,0.02066452189876633,6.786,Exposed,H3N2
0.0421524910744796,0.40836773517950103,0.08923522869185552,0.019383089578940083,6.872999999999999,Exposed,H3N2
0.04013596015697052,0.41561746710744085,0.08628021044089706,0.01817949454065737,6.959999999999999,Exposed,H3N2
0.038212049470357945,0.4228712882513916,0.08341469793350764,0.017049203141649483,7.047,Exposed,H3N2
0.03637686609137758,0.43012899172619795,0.0806365194289983,0.01598792237932578,7.1339999999999995,Exposed,H3N2
0.034626646637778924,0.437390384271096,0.0779435212106816,0.01499159000236372,7.220999999999999,Exposed,H3N2
0.03295775630397346,0.44465528515430436,0.07533356986877682,0.014056364649683406,7.308,Exposed,H3N2
0.03136668751220273,0.4519235251808781,0.07280455441132716,0.013178616079103533,7.395,Exposed,H3N2
0.029850058227595455,0.4591949457927265,0.07035438820583406,0.01235491553771062,7.481999999999999,Exposed,H3N2
0.02840460998178118,0.46646939825102735,0.06798101075522922,0.0115820263168811,7.568999999999999,Exposed,H3N2
0.027027205646183106,0.47374674289242713,0.06568238931256642,0.010856894526889205,7.656,Exposed,H3N2
0.02571482699269445,0.48102684845142335,0.06345652033941751,0.010176640119011648,7.742999999999999,Exposed,H3N2
0.024464572076194235,0.48830959144220276,0.06130143081345718,0.00953854817689348,7.829999999999999,Exposed,H3N2
0.02327365247027602,0.4955948555939729,0.05921517939109455,0.008940060493612956,7.917,Exposed,H3N2
0.02213939038464785,0.5028825313344935,0.057195857431296515,0.008378767446261315,8.004,Exposed,H3N2
0.021059215689931632,0.5101725153171055,0.05524158988694228,0.007852400175876073,8.091,Exposed,H3N2
0.020030662873023686,0.5174647099870615,0.05335053607018225,0.007358823077182497,8.177999999999999,Exposed,H3N2
0.01905136794379214,0.5247590231834252,0.051520890298333843,0.0068960265996906855,8.264999999999999,Exposed,H3N2
0.018119065311662186,0.5320553677731942,0.0497508824268571,0.00646212035927185,8.352,Exposed,H3N2
0.017231584648588982,0.539353661314663,0.048038778275911964,0.006055326557294682,8.439,Exposed,H3N2
0.016386847753016354,0.546653825747349,0.04638287995692947,0.00567397370271272,8.526,Exposed,H3N2
0.01558286542766707,0.553955787106075,0.04478152610550634,0.005316490631112614,8.613,Exposed,H3N2
0.014817734382415626,0.5612594752570564,0.04323309202680414,0.004981400813621972,8.7,Exposed,H3N2
0.33871370090872044,0.1629280668248578,0.41345553042420014,0.27123517947156495,0,General,H3N2
0.32706818312651686,0.1569002606538091,0.39796380911088736,0.2632791435922722,0.087,General,H3N2
0.31563194997806887,0.15091085891257452,0.3826916246161687,0.25546035184022486,0.174,General,H3N2
0.3044147017969716,0.14496462186609038,0.3676672860562429,0.24777989122306066,0.261,General,H3N2
0.29342518100587933,0.13906708653874938,0.35291739720617743,0.2402384081393083,0.348,General,H3N2
0.28267116581562013,0.13322472080857703,0.3384667376124102,0.23283609004914751,0.43499999999999994,General,H3N2
0.27215947154811815,0.12744511219038737,0.3243381788359654,0.2255726430427405,0.522,General,H3N2
0.2618959591320634,0.12173719940292453,0.3105526370944601,0.2184472643148826,0.609,General,H3N2
0.25188555025046333,0.1161115563855047,0.29712906289709495,0.2114586085287503,0.696,General,H3N2
0.24213224856397886,0.11058073993517546,0.2840844675232078,0.20460474715549026,0.7829999999999999,General,H3N2
0.23263916639323745,0.10515971316767381,0.27143398527588836,0.1978831202334299,0.8699999999999999,General,H3N2
0.22340855621669453,0.09986635676219392,0.25919096915113415,0.19129048080973732,0.957,General,H3N2
0.2144418463273423,0.09472207695648363,0.2473671155670012,0.18482283394900956,1.044,General,H3N2
0.20573967999059628,0.08975251095928218,0.23597261057171337,0.17847537514471334,1.131,General,H3N2
0.19730195745581625,0.0849883126941109,0.22501628473901658,0.17224243800469063,1.218,General,H3N2
0.18912788019377869,0.08046596843534369,0.21450575581997167,0.16611746913900438,1.305,General,H3N2
0.1812159967605328,0.07622853513241172,0.20444752631157392,0.1600930600901468,1.392,General,H3N2
0.17356424972299267,0.07232610712031151,0.19484698752432783,0.1541610818013358,1.4789999999999999,General,H3N2
0.16617002312186235,0.06881570085724673,0.18570826532521933,0.1483129836643552,1.5659999999999998,General,H3N2
0.15903018999164664,0.06576012704001725,0.17703383396928973,0.14254032814174866,1.6529999999999998,General,H3N2
0.1521411595042672,0.06322536391919144,0.16882384004283713,0.13683561657603815,1.7399999999999998,General,H3N2
0.14549892335095072,0.06127607761320096,0.16107514120439448,0.13119339938877883,1.827,General,H3N2
0.13909910102552825,0.05996938755026358,0.1537801875819056,0.12561154096787697,1.914,General,H3N2
0.13293698372013651,0.05934775403667973,0.14692603136235882,0.12009235213647962,2.001,General,H3N2
0.12700757659074258,0.05943267691928918,0.14049385442967977,0.11464319904650011,2.088,General,H3N2
0.12130563919429826,0.06022116715023738,0.13445934023806316,0.10927626126752799,2.175,General,H3N2
0.115825723941125,0.06168625106643212,0.1287939499402384,0.10400737825309425,2.262,General,H3N2
0.11056221244498554,0.06378132076772015,0.12346682018114896,0.09885426619943327,2.3489999999999998,General,H3N2
0.10550934968892534,0.06644681254709343,0.11844679140716308,0.09383459607445233,2.436,General,H3N2
0.10066127595722463,0.06961723656546688,0.11370411201237718,0.08896438730199407,2.5229999999999997,General,H3N2
0.0960120565126108,0.07322703781326698,0.10921157413511084,0.08425696124994242,2.61,General,H3N2
0.09155570902327348,0.07721461789939088,0.10494506559149985,0.07972247012840772,2.6969999999999996,General,H3N2
0.0872862287662507,0.08152456119686925,0.10088366408852267,0.07536787535776746,2.784,General,H3N2
0.08319761165258632,0.08610847606295839,0.09700944070778494,0.07119720870518098,2.871,General,H3N2
0.07928387513542057,0.09092493569960837,0.09330711724339813,0.06721197196465345,2.9579999999999997,General,H3N2
0.07553907707510987,0.09593892288649379,0.08976367758463688,0.06341157539937059,3.045,General,H3N2
0.07195733264578108,0.10112105926963551,0.08636799161232767,0.05979375692233657,3.1319999999999997,General,H3N2
0.06853282937563965,0.10644678971935001,0.08311047983406183,0.05635495425736492,3.219,General,H3N2
0.06525984041912691,0.11189561280875913,0.07998282829174497,0.053090621024804885,3.3059999999999996,General,H3N2
0.06213273616288051,0.11745039804398205,0.07697775317368705,0.04999548779886098,3.393,General,H3N2
0.05914599426962597,0.12309680152661054,0.07408880991722278,0.04706377382293536,3.4799999999999995,General,H3N2
0.05629420826486131,0.1288227767206697,0.0713102400357396,0.04428935660862643,3.5669999999999997,General,H3N2
0.053572094770663936,0.1346181702762117,0.06863684892751176,0.04166590660274716,3.654,General,H3N2
0.05097449948938004,0.14047439071075052,0.06606390864063094,0.03918699336845699,3.7409999999999997,General,H3N2
0.048496402037513486,0.14638413791510302,0.06358708050736506,0.03684616876365232,3.828,General,H3N2
0.046132919726975086,0.15234118265029006,0.06120235349300496,0.03463703164245879,3.9149999999999996,General,H3N2
0.04387931038715598,0.15834018674985847,0.058905994931736205,0.032553277751761645,4.002,General,H3N2
0.04173097431714545,0.16437655629444514,0.05669451101612877,0.030588737773938557,4.0889999999999995,General,H3N2
0.03968345545297758,0.17044632142997865,0.05456461497028864,0.028737405877056865,4.176,General,H3N2
0.037732441830136465,0.17654603770504776,0.052513201285231736,0.026993460659442747,4.263,General,H3N2
0.03587376541678089,0.18267270480354342,0.050537324747943146,0.025351279997766207,4.35,General,H3N2
0.034103401388331456,0.18882369936446736,0.04863418327132207,0.02380545100829401,4.436999999999999,General,H3N2
0.03241746690926184,0.19499671923822937,0.046801103746980655,0.022350776093819857,4.524,General,H3N2
0.03081221948320856,0.20118973705488255,0.045035530309861405,0.020982275860764954,4.611,General,H3N2
0.029284054927886216,0.2074009613991761,0.04333501453359967,0.019695189541481528,4.6979999999999995,General,H3N2
0.02782950502683168,0.21362880422111188,0.04169720717677616,0.018484973437510654,4.784999999999999,General,H3N2
0.02644523490568429,0.21987185337630566,0.040119851179251986,0.017347297803939177,4.872,General,H3N2
0.0251280401766083,0.2261288494019968,0.03860077566964237,0.01627804251799425,4.959,General,H3N2
0.02387484389054717,0.2323986658033133,0.03713789079355312,0.015273291812679224,5.045999999999999,General,H3N2
0.022682693333310078,0.2386802922593299,0.035729183210465365,0.01432932830555167,5.133,General,H3N2
0.02154875669801426,0.24497282026663278,0.034372712137362704,0.013442626511314115,5.22,General,H3N2
0.02047031966315016,0.25127543082507425,0.0330666058411645,0.012609845992878399,5.3069999999999995,General,H3N2
0.019444781902501984,0.25758738384054297,0.031809058501066634,0.011827824277538479,5.393999999999999,General,H3N2
0.01846965355032948,0.2639080089763356,0.03059832737709245,0.011093569641713152,5.481,General,H3N2
0.017542551642608983,0.27023669773078907,0.029432730233308613,0.010404253848493084,5.568,General,H3N2
0.016661196552714697,0.27657289655636896,0.0283106429739165,0.009757204906243322,5.654999999999999,General,H3N2
0.015823408437707687,0.2829161008660835,0.02723049745827233,0.009149899903190928,5.742,General,H3N2
0.015027103709363776,0.28926584979825337,0.026190779467216152,0.008579957961813878,5.829,General,H3N2
0.01427029154221382,0.2956217216313668,0.025190026798202148,0.008045133347570843,5.9159999999999995,General,H3N2
0.013551070429180578,0.30198332975783737,0.024226827470866685,0.007543308758758305,6.002999999999999,General,H3N2
0.012867624793851729,0.30835031913964045,0.02329981802802128,0.0070724888178113066,6.09,General,H3N2
0.012218221667041895,0.31472236318055835,0.022407681919794253,0.006630793778974464,6.177,General,H3N2
0.011601207434036476,0.3210991609595738,0.021549147960861048,0.006216453462773108,6.263999999999999,General,H3N2
0.011015004657781824,0.3274804347781393,0.020722988852511337,0.005827801423995305,6.351,General,H3N2
0.0104581089822664,0.3338659279809275,0.019928019762772475,0.005463269356802636,6.438,General,H3N2
0.00992908611943355,0.3402554030154443,0.019163096959014414,0.005121381738064312,6.5249999999999995,General,H3N2
0.009426568922159095,0.3466486397007621,0.018427116488432094,0.004800750707919077,6.611999999999999,General,H3N2
0.008949254545105978,0.3530454336797533,0.017719012902607023,0.004500071184894039,6.699,General,H3N2
0.008495901694634989,0.3594455950326992,0.017037758022997118,0.004218116211547551,6.786,General,H3N2
0.008065327968392877,0.3658489470331261,0.016382359744730346,0.0039537325255325495,6.872999999999999,General,H3N2
0.007656407284707845,0.37225532502925046,0.01575186087651126,0.003705836350132219,6.959999999999999,General,H3N2
0.0072680674014968805,0.3786645754365841,0.015145338014798115,0.003473409397682259,7.047,General,H3N2
0.00689928752401725,0.38507655482910674,0.014561900450689835,0.0032554950788183934,7.1339999999999995,General,H3N2
0.006549096000479371,0.39149112911800354,0.014000689108192521,0.003051194910156929,7.220999999999999,General,H3N2
0.006216568104261633,0.3979081728083435,0.013460875512714798,0.0028596651127977823,7.308,General,H3N2
0.005900823901240915,0.4043275683252498,0.012941660788797549,0.0026801133939255983,7.395,General,H3N2
0.005601026200555914,0.4107492054021461,0.01244227468619119,0.002511795903744729,7.481999999999999,General,H3N2
0.005316378586964099,0.41717298052454105,0.01196197463349502,0.0023540143600154773,7.568999999999999,General,H3N2
0.005046123532818858,0.4235987964235896,0.011500044818646638,0.0022061133325442794,7.656,General,H3N2
0.004789540587594843,0.4300265616143357,0.011055795295603854,0.002067477680106178,7.742999999999999,General,H3N2
0.004545944642806443,0.4364561899741282,0.01062856111660937,0.0019375301324471295,7.829999999999999,General,H3N2
0.004314684270102731,0.44288760035720853,0.010217701489469433,0.001815729010196998,7.917,General,H3N2
0.004095140130291219,0.44932071624191827,0.009822598959291495,0.001701566075744343,8.004,General,H3N2
0.003886723451003049,0.45575546540736533,0.009442658614161381,0.0015945645083474957,8.091,General,H3N2
0.0036888745707178705,0.46219177963673025,0.009077307314246719,0.0014942769969947811,8.177999999999999,General,H3N2
0.0035010615468554773,0.46862959444469715,0.008725992943826144,0.0014002839447798676,8.264999999999999,General,H3N2
0.003322778825660344,0.47506884882676187,0.008388183685756223,0.0013121917787988213,8.352,General,H3N2
0.0031535459716240943,0.481509485028403,0.008063367317890147,0.0012296313598367803,8.439,General,H3N2
0.002992906454219013,0.487951448332312,0.007751050530969916,0.0011522564863608586,8.526,General,H3N2
0.0028404264897571307,0.4943946868620594,0.007450758267514956,0.001079742487577584,8.613,General,H3N2
0.0026956939362191568,0.5008391514007431,0.007162033081234642,0.0010117849005731872,8.7,General,H3N2
